"aar","valgtype","sted_type","sted_navn","overordnet_navn","parti_kode","parti_navn","mandater_antall","mandater_endring"
"2019","ko","kommune","Stavanger","Rogaland","FRP","Fremskrittspartiet",6,-1
"2019","ko","kommune","Stavanger","Rogaland","FNB","Folkeaksjonen Nei til mer bompenger",6,3
"2019","ko","kommune","Stavanger","Rogaland","KRISTNE","Partiet De Kristne",0,0
"2019","ko","kommune","Stavanger","Rogaland","LIBS","Liberalistene",0,0
"2019","ko","kommune","Stavanger","Rogaland","PP","Pensjonistpartiet",1,0
"2019","ko","kommune","Stavanger","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Stavanger","Rogaland","Andre","Andre",7,3
"2019","ko","kommune","Stavanger","Rogaland","Andre2","Andre2",0,0
"2019","ko","kommune","Haugesund","Rogaland","A","Arbeiderpartiet",15,-4
"2019","ko","kommune","Haugesund","Rogaland","SV","SV - Sosialistisk Venstreparti",3,1
"2019","ko","kommune","Haugesund","Rogaland","RØDT","Rødt",1,1
"2019","ko","kommune","Haugesund","Rogaland","SP","Senterpartiet",2,1
"2019","ko","kommune","Haugesund","Rogaland","KRF","Kristelig Folkeparti",2,-1
"2019","ko","kommune","Haugesund","Rogaland","MDG","Miljøpartiet De Grønne",3,1
"2019","ko","kommune","Haugesund","Rogaland","V","Venstre",1,-1
"2019","ko","kommune","Haugesund","Rogaland","H","Høyre",14,3
"2019","ko","kommune","Haugesund","Rogaland","FRP","Fremskrittspartiet",6,-1
"2019","ko","kommune","Haugesund","Rogaland","KRISTNE","Partiet De Kristne",0,0
"2019","ko","kommune","Haugesund","Rogaland","LIBS","Liberalistene",0,0
"2019","ko","kommune","Haugesund","Rogaland","PP","Pensjonistpartiet",2,0
"2019","ko","kommune","Haugesund","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Haugesund","Rogaland","Andre","Andre",2,0
"2019","ko","kommune","Haugesund","Rogaland","Andre2","Andre2",0,0
"2019","ko","kommune","Sandnes","Rogaland","A","Arbeiderpartiet",13,13
"2019","ko","kommune","Sandnes","Rogaland","SV","SV - Sosialistisk Venstreparti",2,2
"2019","ko","kommune","Sandnes","Rogaland","RØDT","Rødt",1,1
"2019","ko","kommune","Sandnes","Rogaland","SP","Senterpartiet",3,3
"2019","ko","kommune","Sandnes","Rogaland","KRF","Kristelig Folkeparti",4,4
"2019","ko","kommune","Sandnes","Rogaland","MDG","Miljøpartiet De Grønne",3,3
"2019","ko","kommune","Sandnes","Rogaland","V","Venstre",1,1
"2019","ko","kommune","Sandnes","Rogaland","H","Høyre",8,8
"2019","ko","kommune","Sandnes","Rogaland","FRP","Fremskrittspartiet",9,9
"2019","ko","kommune","Sandnes","Rogaland","FNB","Folkeaksjonen Nei til mer bompenger",5,5
"2019","ko","kommune","Sandnes","Rogaland","KRISTNE","Partiet De Kristne",0,0
"2019","ko","kommune","Sandnes","Rogaland","LIBS","Liberalistene",0,0
"2019","ko","kommune","Sandnes","Rogaland","PP","Pensjonistpartiet",0,0
"2019","ko","kommune","Sandnes","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Sandnes","Rogaland","Andre","Andre",5,5
"2019","ko","kommune","Sandnes","Rogaland","Andre2","Andre2",0,0
"2019","ko","kommune","Sokndal","Rogaland","A","Arbeiderpartiet",5,-2
"2019","ko","kommune","Sokndal","Rogaland","SP","Senterpartiet",3,2
"2019","ko","kommune","Sokndal","Rogaland","KRF","Kristelig Folkeparti",5,-1
"2019","ko","kommune","Sokndal","Rogaland","V","Venstre",1,-1
"2019","ko","kommune","Sokndal","Rogaland","H","Høyre",2,-1
"2019","ko","kommune","Sokndal","Rogaland","FRP","Fremskrittspartiet",2,0
"2019","ko","kommune","Sokndal","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Sokndal","Rogaland","SOK","Sokndal Listo",3,3
"2019","ko","kommune","Sokndal","Rogaland","Andre","Andre",3,3
"2019","ko","kommune","Sokndal","Rogaland","Andre2","Andre2",0,0
"2019","ko","kommune","Lund","Rogaland","A","Arbeiderpartiet",4,-3
"2019","ko","kommune","Lund","Rogaland","SP","Senterpartiet",5,3
"2019","ko","kommune","Lund","Rogaland","KRF","Kristelig Folkeparti",4,1
"2019","ko","kommune","Lund","Rogaland","V","Venstre",1,-1
"2019","ko","kommune","Lund","Rogaland","H","Høyre",4,1
"2019","ko","kommune","Lund","Rogaland","FRP","Fremskrittspartiet",3,-1
"2019","ko","kommune","Lund","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Lund","Rogaland","Andre","Andre",0,0
"2019","ko","kommune","Lund","Rogaland","Andre2","Andre2",0,0
"2019","ko","kommune","Bjerkreim","Rogaland","A","Arbeiderpartiet",2,0
"2019","ko","kommune","Bjerkreim","Rogaland","SP","Senterpartiet",6,1
"2019","ko","kommune","Bjerkreim","Rogaland","KRF","Kristelig Folkeparti",4,0
"2019","ko","kommune","Bjerkreim","Rogaland","V","Venstre",1,0
"2019","ko","kommune","Bjerkreim","Rogaland","H","Høyre",4,0
"2019","ko","kommune","Bjerkreim","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Bjerkreim","Rogaland","Andre","Andre",0,0
"2019","ko","kommune","Bjerkreim","Rogaland","Andre2","Andre2",0,-1
"2019","ko","kommune","Hå","Rogaland","A","Arbeiderpartiet",3,0
"2019","ko","kommune","Hå","Rogaland","SV","SV - Sosialistisk Venstreparti",1,1
"2019","ko","kommune","Hå","Rogaland","RØDT","Rødt",0,0
"2019","ko","kommune","Hå","Rogaland","SP","Senterpartiet",5,2
"2019","ko","kommune","Hå","Rogaland","KRF","Kristelig Folkeparti",7,0
"2019","ko","kommune","Hå","Rogaland","H","Høyre",5,-1
"2019","ko","kommune","Hå","Rogaland","FRP","Fremskrittspartiet",3,0
"2019","ko","kommune","Hå","Rogaland","KRISTNE","Partiet De Kristne",0,0
"2019","ko","kommune","Hå","Rogaland","LIBS","Liberalistene",0,0
"2019","ko","kommune","Hå","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Hå","Rogaland","HL","Hå-lista",9,9
"2019","ko","kommune","Hå","Rogaland","Andre","Andre",9,9
"2019","ko","kommune","Hå","Rogaland","Andre2","Andre2",0,-11
"2019","ko","kommune","Klepp","Rogaland","A","Arbeiderpartiet",4,-1
"2019","ko","kommune","Klepp","Rogaland","SV","SV - Sosialistisk Venstreparti",1,1
"2019","ko","kommune","Klepp","Rogaland","RØDT","Rødt",0,0
"2019","ko","kommune","Klepp","Rogaland","SP","Senterpartiet",5,1
"2019","ko","kommune","Klepp","Rogaland","KRF","Kristelig Folkeparti",4,-1
"2019","ko","kommune","Klepp","Rogaland","MDG","Miljøpartiet De Grønne",1,0
"2019","ko","kommune","Klepp","Rogaland","V","Venstre",0,-1
"2019","ko","kommune","Klepp","Rogaland","H","Høyre",7,-2
"2019","ko","kommune","Klepp","Rogaland","FRP","Fremskrittspartiet",7,1
"2019","ko","kommune","Klepp","Rogaland","FNB","Folkeaksjonen Nei til mer bompenger",2,2
"2019","ko","kommune","Klepp","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Klepp","Rogaland","Andre","Andre",2,2
"2019","ko","kommune","Klepp","Rogaland","Andre2","Andre2",0,0
"2019","ko","kommune","Time","Rogaland","A","Arbeiderpartiet",5,0
"2019","ko","kommune","Time","Rogaland","SV","SV - Sosialistisk Venstreparti",2,1
"2019","ko","kommune","Time","Rogaland","SP","Senterpartiet",5,1
"2019","ko","kommune","Time","Rogaland","KRF","Kristelig Folkeparti",3,-1
"2019","ko","kommune","Time","Rogaland","MDG","Miljøpartiet De Grønne",1,0
"2019","ko","kommune","Time","Rogaland","V","Venstre",1,0
"2019","ko","kommune","Time","Rogaland","H","Høyre",7,-1
"2019","ko","kommune","Time","Rogaland","FRP","Fremskrittspartiet",3,0
"2019","ko","kommune","Time","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Time","Rogaland","Andre","Andre",0,0
"2019","ko","kommune","Time","Rogaland","Andre2","Andre2",0,0
"2019","ko","kommune","Gjesdal","Rogaland","A","Arbeiderpartiet",10,0
"2019","ko","kommune","Gjesdal","Rogaland","SV","SV - Sosialistisk Venstreparti",1,1
"2019","ko","kommune","Gjesdal","Rogaland","RØDT","Rødt",0,0
"2019","ko","kommune","Gjesdal","Rogaland","SP","Senterpartiet",4,1
"2019","ko","kommune","Gjesdal","Rogaland","KRF","Kristelig Folkeparti",4,-2
"2019","ko","kommune","Gjesdal","Rogaland","MDG","Miljøpartiet De Grønne",1,1
"2019","ko","kommune","Gjesdal","Rogaland","V","Venstre",0,0
"2019","ko","kommune","Gjesdal","Rogaland","H","Høyre",3,-1
"2019","ko","kommune","Gjesdal","Rogaland","FRP","Fremskrittspartiet",4,0
"2019","ko","kommune","Gjesdal","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Gjesdal","Rogaland","Andre","Andre",0,0
"2019","ko","kommune","Gjesdal","Rogaland","Andre2","Andre2",0,0
"2019","ko","kommune","Sola","Rogaland","A","Arbeiderpartiet",7,0
"2019","ko","kommune","Sola","Rogaland","SV","SV - Sosialistisk Venstreparti",2,2
"2019","ko","kommune","Sola","Rogaland","RØDT","Rødt",0,0
"2019","ko","kommune","Sola","Rogaland","SP","Senterpartiet",4,2
"2019","ko","kommune","Sola","Rogaland","KRF","Kristelig Folkeparti",3,-1
"2019","ko","kommune","Sola","Rogaland","MDG","Miljøpartiet De Grønne",1,0
"2019","ko","kommune","Sola","Rogaland","V","Venstre",1,-1
"2019","ko","kommune","Sola","Rogaland","H","Høyre",12,-4
"2019","ko","kommune","Sola","Rogaland","FRP","Fremskrittspartiet",7,0
"2019","ko","kommune","Sola","Rogaland","FNB","Folkeaksjonen Nei til mer bompenger",4,4
"2019","ko","kommune","Sola","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Sola","Rogaland","Andre","Andre",4,4
"2019","ko","kommune","Sola","Rogaland","Andre2","Andre2",0,-2
"2019","ko","kommune","Randaberg","Rogaland","A","Arbeiderpartiet",7,-1
"2019","ko","kommune","Randaberg","Rogaland","SV","SV - Sosialistisk Venstreparti",1,1
"2019","ko","kommune","Randaberg","Rogaland","SP","Senterpartiet",4,1
"2019","ko","kommune","Randaberg","Rogaland","KRF","Kristelig Folkeparti",3,-1
"2019","ko","kommune","Randaberg","Rogaland","MDG","Miljøpartiet De Grønne",1,0
"2019","ko","kommune","Randaberg","Rogaland","V","Venstre",1,0
"2019","ko","kommune","Randaberg","Rogaland","H","Høyre",6,-1
"2019","ko","kommune","Randaberg","Rogaland","FRP","Fremskrittspartiet",4,1
"2019","ko","kommune","Randaberg","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Randaberg","Rogaland","Andre","Andre",0,0
"2019","ko","kommune","Randaberg","Rogaland","Andre2","Andre2",0,0
"2019","ko","kommune","Strand","Rogaland","A","Arbeiderpartiet",4,-3
"2019","ko","kommune","Strand","Rogaland","SV","SV - Sosialistisk Venstreparti",1,0
"2019","ko","kommune","Strand","Rogaland","RØDT","Rødt",1,1
"2019","ko","kommune","Strand","Rogaland","SP","Senterpartiet",4,2
"2019","ko","kommune","Strand","Rogaland","KRF","Kristelig Folkeparti",4,-2
"2019","ko","kommune","Strand","Rogaland","MDG","Miljøpartiet De Grønne",1,0
"2019","ko","kommune","Strand","Rogaland","V","Venstre",1,0
"2019","ko","kommune","Strand","Rogaland","H","Høyre",10,3
"2019","ko","kommune","Strand","Rogaland","FRP","Fremskrittspartiet",2,-1
"2019","ko","kommune","Strand","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Strand","Rogaland","BTN","Bygdeliste for Tau og nordbygda",1,0
"2019","ko","kommune","Strand","Rogaland","Andre","Andre",1,0
"2019","ko","kommune","Strand","Rogaland","Andre2","Andre2",0,0
"2019","ko","kommune","Hjelmeland","Rogaland","A","Arbeiderpartiet",2,-1
"2019","ko","kommune","Hjelmeland","Rogaland","SV","SV - Sosialistisk Venstreparti",1,1
"2019","ko","kommune","Hjelmeland","Rogaland","SP","Senterpartiet",9,3
"2019","ko","kommune","Hjelmeland","Rogaland","KRF","Kristelig Folkeparti",2,-2
"2019","ko","kommune","Hjelmeland","Rogaland","MDG","Miljøpartiet De Grønne",1,1
"2019","ko","kommune","Hjelmeland","Rogaland","H","Høyre",4,-1
"2019","ko","kommune","Hjelmeland","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Hjelmeland","Rogaland","Andre","Andre",0,0
"2019","ko","kommune","Hjelmeland","Rogaland","Andre2","Andre2",0,-1
"2019","ko","kommune","Suldal","Rogaland","A","Arbeiderpartiet",3,0
"2019","ko","kommune","Suldal","Rogaland","SV","SV - Sosialistisk Venstreparti",1,-1
"2019","ko","kommune","Suldal","Rogaland","SP","Senterpartiet",8,1
"2019","ko","kommune","Suldal","Rogaland","KRF","Kristelig Folkeparti",3,1
"2019","ko","kommune","Suldal","Rogaland","MDG","Miljøpartiet De Grønne",1,1
"2019","ko","kommune","Suldal","Rogaland","V","Venstre",1,-2
"2019","ko","kommune","Suldal","Rogaland","H","Høyre",2,0
"2019","ko","kommune","Suldal","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Suldal","Rogaland","Andre","Andre",0,0
"2019","ko","kommune","Suldal","Rogaland","Andre2","Andre2",0,0
"2019","ko","kommune","Sauda","Rogaland","A","Arbeiderpartiet",4,-1
"2019","ko","kommune","Sauda","Rogaland","SV","SV - Sosialistisk Venstreparti",1,0
"2019","ko","kommune","Sauda","Rogaland","SP","Senterpartiet",11,2
"2019","ko","kommune","Sauda","Rogaland","KRF","Kristelig Folkeparti",1,0
"2019","ko","kommune","Sauda","Rogaland","V","Venstre",0,0
"2019","ko","kommune","Sauda","Rogaland","H","Høyre",2,-1
"2019","ko","kommune","Sauda","Rogaland","FRP","Fremskrittspartiet",0,0
"2019","ko","kommune","Sauda","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Sauda","Rogaland","Andre","Andre",0,0
"2019","ko","kommune","Sauda","Rogaland","Andre2","Andre2",0,0
"2019","ko","kommune","Kvitsøy","Rogaland","FRP","Fremskrittspartiet",3,1
"2019","ko","kommune","Kvitsøy","Rogaland","APSPKL","Arbeiderpartiet-Senterpartiet-Kvitsøylisten",7,7
"2019","ko","kommune","Kvitsøy","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Kvitsøy","Rogaland","FLKRFFB","Felleslista Kristelig folkeparti/Frie borgerlige",5,5
"2019","ko","kommune","Kvitsøy","Rogaland","Andre","Andre",12,12
"2019","ko","kommune","Kvitsøy","Rogaland","Andre2","Andre2",0,-13
"2019","ko","kommune","Bokn","Rogaland","A","Arbeiderpartiet",5,2
"2019","ko","kommune","Bokn","Rogaland","SP","Senterpartiet",7,-1
"2019","ko","kommune","Bokn","Rogaland","KRF","Kristelig Folkeparti",1,0
"2019","ko","kommune","Bokn","Rogaland","H","Høyre",4,-1
"2019","ko","kommune","Bokn","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Bokn","Rogaland","Andre","Andre",0,0
"2019","ko","kommune","Bokn","Rogaland","Andre2","Andre2",0,0
"2019","ko","kommune","Tysvær","Rogaland","A","Arbeiderpartiet",9,-1
"2019","ko","kommune","Tysvær","Rogaland","SV","SV - Sosialistisk Venstreparti",1,1
"2019","ko","kommune","Tysvær","Rogaland","SP","Senterpartiet",6,2
"2019","ko","kommune","Tysvær","Rogaland","KRF","Kristelig Folkeparti",3,-1
"2019","ko","kommune","Tysvær","Rogaland","MDG","Miljøpartiet De Grønne",0,0
"2019","ko","kommune","Tysvær","Rogaland","V","Venstre",1,0
"2019","ko","kommune","Tysvær","Rogaland","H","Høyre",6,0
"2019","ko","kommune","Tysvær","Rogaland","FRP","Fremskrittspartiet",3,-1
"2019","ko","kommune","Tysvær","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Tysvær","Rogaland","Andre","Andre",0,0
"2019","ko","kommune","Tysvær","Rogaland","Andre2","Andre2",0,0
"2019","ko","kommune","Karmøy","Rogaland","A","Arbeiderpartiet",10,-5
"2019","ko","kommune","Karmøy","Rogaland","SV","SV - Sosialistisk Venstreparti",2,1
"2019","ko","kommune","Karmøy","Rogaland","RØDT","Rødt",0,0
"2019","ko","kommune","Karmøy","Rogaland","SP","Senterpartiet",4,2
"2019","ko","kommune","Karmøy","Rogaland","KRF","Kristelig Folkeparti",5,-2
"2019","ko","kommune","Karmøy","Rogaland","MDG","Miljøpartiet De Grønne",2,1
"2019","ko","kommune","Karmøy","Rogaland","V","Venstre",1,0
"2019","ko","kommune","Karmøy","Rogaland","H","Høyre",9,1
"2019","ko","kommune","Karmøy","Rogaland","FRP","Fremskrittspartiet",6,-3
"2019","ko","kommune","Karmøy","Rogaland","KRISTNE","Partiet De Kristne",0,-1
"2019","ko","kommune","Karmøy","Rogaland","LIBS","Liberalistene",0,0
"2019","ko","kommune","Karmøy","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Karmøy","Rogaland","KARLI","Karmøylista",6,6
"2019","ko","kommune","Karmøy","Rogaland","Andre","Andre",6,5
"2019","ko","kommune","Karmøy","Rogaland","Andre2","Andre2",0,0
"2019","ko","kommune","Utsira","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Utsira","Rogaland","BLUT","Utsira Bygdeliste",3,-2
"2019","ko","kommune","Utsira","Rogaland","FLUT","Utsira Fellesliste",8,2
"2019","ko","kommune","Utsira","Rogaland","Andre","Andre",11,0
"2019","ko","kommune","Utsira","Rogaland","Andre2","Andre2",0,0
"2019","ko","kommune","Vindafjord","Rogaland","A","Arbeiderpartiet",3,0
"2019","ko","kommune","Vindafjord","Rogaland","SV","SV - Sosialistisk Venstreparti",1,0
"2019","ko","kommune","Vindafjord","Rogaland","SP","Senterpartiet",9,-1
"2019","ko","kommune","Vindafjord","Rogaland","KRF","Kristelig Folkeparti",3,0
"2019","ko","kommune","Vindafjord","Rogaland","MDG","Miljøpartiet De Grønne",1,1
"2019","ko","kommune","Vindafjord","Rogaland","H","Høyre",5,2
"2019","ko","kommune","Vindafjord","Rogaland","FRP","Fremskrittspartiet",2,0
"2019","ko","kommune","Vindafjord","Rogaland","KRISTNE","Partiet De Kristne",0,0
"2019","ko","kommune","Vindafjord","Rogaland","BLANKE","Blanke",0,0
"2019","ko","kommune","Vindafjord","Rogaland","KRLB","Bjoa Bygdeliste",1,0
"2019","ko","kommune","Vindafjord","Rogaland","Andre","Andre",1,0
"2019","ko","kommune","Vindafjord","Rogaland","Andre2","Andre2",0,-2
"2019","ko","kommune","Kristiansund","Møre og Romsdal","A","Arbeiderpartiet",16,0
"2019","ko","kommune","Kristiansund","Møre og Romsdal","SV","SV - Sosialistisk Venstreparti",1,0
"2019","ko","kommune","Kristiansund","Møre og Romsdal","RØDT","Rødt",4,2
"2019","ko","kommune","Kristiansund","Møre og Romsdal","SP","Senterpartiet",8,-3
"2019","ko","kommune","Kristiansund","Møre og Romsdal","KRF","Kristelig Folkeparti",0,-1
"2019","ko","kommune","Kristiansund","Møre og Romsdal","MDG","Miljøpartiet De Grønne",2,0
"2019","ko","kommune","Kristiansund","Møre og Romsdal","V","Venstre",2,0
"2019","ko","kommune","Kristiansund","Møre og Romsdal","H","Høyre",2,-1
"2019","ko","kommune","Kristiansund","Møre og Romsdal","FRP","Fremskrittspartiet",2,-5
"2019","ko","kommune","Kristiansund","Møre og Romsdal","KRISTNE","Partiet De Kristne",0,0
"2019","ko","kommune","Kristiansund","Møre og Romsdal","BLANKE","Blanke",0,0
"2019","ko","kommune","Kristiansund","Møre og Romsdal","NORM","Nordmørslista",8,8
"2019","ko","kommune","Kristiansund","Møre og Romsdal","Andre","Andre",8,8
"2019","ko","kommune","Kristiansund","Møre og Romsdal","Andre2","Andre2",0,0
"2019","ko","kommune","Molde","Møre og Romsdal","A","Arbeiderpartiet",8,8
"2019","ko","kommune","Molde","Møre og Romsdal","SV","SV - Sosialistisk Venstreparti",8,8
"2019","ko","kommune","Molde","Møre og Romsdal","RØDT","Rødt",1,1
"2019","ko","kommune","Molde","Møre og Romsdal","SP","Senterpartiet",10,10
"2019","ko","kommune","Molde","Møre og Romsdal","KRF","Kristelig Folkeparti",3,3
"2019","ko","kommune","Molde","Møre og Romsdal","MDG","Miljøpartiet De Grønne",5,5
"2019","ko","kommune","Molde","Møre og Romsdal","V","Venstre",2,2
"2019","ko","kommune","Molde","Møre og Romsdal","H","Høyre",15,15
"2019","ko","kommune","Molde","Møre og Romsdal","FRP","Fremskrittspartiet",7,7
"2019","ko","kommune","Molde","Møre og Romsdal","KRISTNE","Partiet De Kristne",0,0
"2019","ko","kommune","Molde","Møre og Romsdal","LIBS","Liberalistene",0,0
"2019","ko","kommune","Molde","Møre og Romsdal","BLANKE","Blanke",0,0
"2019","ko","kommune","Molde","Møre og Romsdal","Andre","Andre",0,0
"2019","ko","kommune","Molde","Møre og Romsdal","Andre2","Andre2",0,0
"2019","ko","kommune","Ålesund","Møre og Romsdal","A","Arbeiderpartiet",16,16
"2019","ko","kommune","Ålesund","Møre og Romsdal","SV","SV - Sosialistisk Venstreparti",2,2
"2019","ko","kommune","Ålesund","Møre og Romsdal","RØDT","Rødt",1,1
"2019","ko","kommune","Ålesund","Møre og Romsdal","SP","Senterpartiet",10,10
"2019","ko","kommune","Ålesund","Møre og Romsdal","KRF","Kristelig Folkeparti",5,5
"2019","ko","kommune","Ålesund","Møre og Romsdal","MDG","Miljøpartiet De Grønne",4,4
"2019","ko","kommune","Ålesund","Møre og Romsdal","V","Venstre",2,2
"2019","ko","kommune","Ålesund","Møre og Romsdal","H","Høyre",15,15
"2019","ko","kommune","Ålesund","Møre og Romsdal","FRP","Fremskrittspartiet",13,13
"2019","ko","kommune","Ålesund","Møre og Romsdal","KRISTNE","Partiet De Kristne",1,1
"2019","ko","kommune","Ålesund","Møre og Romsdal","LIBS","Liberalistene",0,0
"2019","ko","kommune","Ålesund","Møre og Romsdal","PP","Pensjonistpartiet",2,2
"2019","ko","kommune","Ålesund","Møre og Romsdal","BLANKE","Blanke",0,0
"2019","ko","kommune","Ålesund","Møre og Romsdal","ÅTLÅ","Ålesundlista Tverrpolitisk liste for Ålesund",6,6
"2019","ko","kommune","Ålesund","Møre og Romsdal","Andre","Andre",9,9
"2019","ko","kommune","Ålesund","Møre og Romsdal","Andre2","Andre2",0,0
"2019","ko","kommune","Vanylven","Møre og Romsdal","A","Arbeiderpartiet",3,-2
"2019","ko","kommune","Vanylven","Møre og Romsdal","SP","Senterpartiet",4,1
"2019","ko","kommune","Vanylven","Møre og Romsdal","KRF","Kristelig Folkeparti",2,-1
"2019","ko","kommune","Vanylven","Møre og Romsdal","V","Venstre",4,0
"2019","ko","kommune","Vanylven","Møre og Romsdal","H","Høyre",3,0
"2019","ko","kommune","Vanylven","Møre og Romsdal","FRP","Fremskrittspartiet",3,0
"2019","ko","kommune","Vanylven","Møre og Romsdal","HELSE","Helsepartiet",2,2
"2019","ko","kommune","Vanylven","Møre og Romsdal","BLANKE","Blanke",0,0
"2019","ko","kommune","Vanylven","Møre og Romsdal","Andre","Andre",2,2
"2019","ko","kommune","Vanylven","Møre og Romsdal","Andre2","Andre2",0,0
"2019","ko","kommune","Sande","Møre og Romsdal","A","Arbeiderpartiet",4,-1
"2019","ko","kommune","Sande","Møre og Romsdal","SP","Senterpartiet",4,2
"2019","ko","kommune","Sande","Møre og Romsdal","H","Høyre",8,1
"2019","ko","kommune","Sande","Møre og Romsdal","FRP","Fremskrittspartiet",3,1
"2019","ko","kommune","Sande","Møre og Romsdal","BLANKE","Blanke",0,0
"2019","ko","kommune","Sande","Møre og Romsdal","TVLKSV","TVERRPOLITISK KVAMSØY SANDSØY VOKSA",2,2
"2019","ko","kommune","Sande","Møre og Romsdal","Andre","Andre",2,2
"2019","ko","kommune","Sande","Møre og Romsdal","Andre2","Andre2",0,-5
"2019","ko","kommune","Herøy","Møre og Romsdal","A","Arbeiderpartiet",7,-3
"2019","ko","kommune","Herøy","Møre og Romsdal","SP","Senterpartiet",3,3
"2019","ko","kommune","Herøy","Møre og Romsdal","KRF","Kristelig Folkeparti",6,2
"2019","ko","kommune","Herøy","Møre og Romsdal","H","Høyre",10,-1
