"aar","valgtype","fylke_navn","kommune_navn","valgkrets_navn","valgkrets_nr","parti_kode","parti_navn","parti_kategori","stemmer_prosent","stemmer_antall","stemmer_fhs"
"2013","st","Aust-Agder","Åmli","Åmli","0929","KRF","Kristelig Folkeparti",1,9.32287,95,16
"2013","st","Aust-Agder","Åmli","Åmli","0929","V","Venstre",1,3.14033,32,7
"2013","st","Aust-Agder","Åmli","Åmli","0929","H","Høyre",1,12.36506,126,32
"2013","st","Aust-Agder","Åmli","Åmli","0929","FRP","Fremskrittspartiet",1,14.22964,145,30
"2013","st","Aust-Agder","Åmli","Åmli","0929","DEMN","Demokratene i Norge",2,0.09814,1,1
"2013","st","Aust-Agder","Åmli","Åmli","0929","KRISTNE","De Kristne",2,2.15898,22,5
"2013","st","Aust-Agder","Åmli","Åmli","0929","KSP","Kristent Samlingsparti",2,0.39254,4,1
"2013","st","Aust-Agder","Åmli","Åmli","0929","KYST","Kystpartiet",2,0.09814,1,0
"2013","st","Aust-Agder","Åmli","Åmli","0929","MDG","Miljøpartiet De Grønne",2,0.49068,5,1
"2013","st","Aust-Agder","Åmli","Åmli","0929","PIR","Piratpartiet",2,0.09814,1,0
"2013","st","Aust-Agder","Åmli","Åmli","0929","PP","Pensjonistpartiet",2,0.58881,6,6
"2013","st","Aust-Agder","Åmli","Åmli","0929","BLANKE","Blanke",3,0.58881,6,2
"2013","st","Aust-Agder","Åmli","Åmli","0929","Andre","Andre",0,3.92542,40,14
"2013","st","Aust-Agder","Åmli","Åmli","0929","Andre2","Andre2",0,0,0,0
"2013","st","Aust-Agder","Iveland","Iveland","0935","A","Arbeiderpartiet",1,19.02246,144,30
"2013","st","Aust-Agder","Iveland","Iveland","0935","SV","Sosialistisk Venstreparti",1,1.1889,9,1
"2013","st","Aust-Agder","Iveland","Iveland","0935","RØDT","Rødt",1,1.1889,9,3
"2013","st","Aust-Agder","Iveland","Iveland","0935","SP","Senterpartiet",1,11.49273,87,15
"2013","st","Aust-Agder","Iveland","Iveland","0935","KRF","Kristelig Folkeparti",1,20.07926,152,26
"2013","st","Aust-Agder","Iveland","Iveland","0935","V","Venstre",1,2.24571,17,2
"2013","st","Aust-Agder","Iveland","Iveland","0935","H","Høyre",1,17.96565,136,20
"2013","st","Aust-Agder","Iveland","Iveland","0935","FRP","Fremskrittspartiet",1,21.13606,160,20
"2013","st","Aust-Agder","Iveland","Iveland","0935","DEMN","Demokratene i Norge",2,0.1321,1,1
"2013","st","Aust-Agder","Iveland","Iveland","0935","KRISTNE","De Kristne",2,3.43461,26,7
"2013","st","Aust-Agder","Iveland","Iveland","0935","KSP","Kristent Samlingsparti",2,0.2642,2,1
"2013","st","Aust-Agder","Iveland","Iveland","0935","KYST","Kystpartiet",2,0,0,0
"2013","st","Aust-Agder","Iveland","Iveland","0935","MDG","Miljøpartiet De Grønne",2,1.1889,9,3
"2013","st","Aust-Agder","Iveland","Iveland","0935","PIR","Piratpartiet",2,0.2642,2,0
"2013","st","Aust-Agder","Iveland","Iveland","0935","PP","Pensjonistpartiet",2,0.3963,3,1
"2013","st","Aust-Agder","Iveland","Iveland","0935","BLANKE","Blanke",3,0.6605,5,2
"2013","st","Aust-Agder","Iveland","Iveland","0935","Andre","Andre",0,5.68032,43,13
"2013","st","Aust-Agder","Iveland","Iveland","0935","Andre2","Andre2",0,0,0,0
"2013","st","Aust-Agder","Evje og Hornnes","Evje og Hornnes","0937","A","Arbeiderpartiet",1,30.16463,568,122
"2013","st","Aust-Agder","Evje og Hornnes","Evje og Hornnes","0937","SV","Sosialistisk Venstreparti",1,1.43388,27,2
"2013","st","Aust-Agder","Evje og Hornnes","Evje og Hornnes","0937","RØDT","Rødt",1,0.15932,3,0
"2013","st","Aust-Agder","Evje og Hornnes","Evje og Hornnes","0937","SP","Senterpartiet",1,7.43494,140,28
