"aar","valgtype","fylke_navn","kommune_navn","valgkrets_navn","valgkrets_nr","parti_kode","parti_navn","parti_kategori","stemmer_prosent","stemmer_antall","stemmer_fhs"
"2021","st","Østfold","Halden","Uoppgitt krets","0000","A","Arbeiderpartiet",1,30.69321,2205,2203
"2021","st","Østfold","Halden","Uoppgitt krets","0000","SV","SV - Sosialistisk Venstreparti",1,6.98775,502,502
"2021","st","Østfold","Halden","Uoppgitt krets","0000","RØDT","Rødt",1,6.70935,482,482
"2021","st","Østfold","Halden","Uoppgitt krets","0000","SP","Senterpartiet",1,12.58352,904,902
"2021","st","Østfold","Halden","Uoppgitt krets","0000","KRF","Kristelig Folkeparti",1,3.56347,256,256
"2021","st","Østfold","Halden","Uoppgitt krets","0000","MDG","Miljøpartiet De Grønne",1,4.71882,339,339
"2021","st","Østfold","Halden","Uoppgitt krets","0000","V","Venstre",1,2.63085,189,189
"2021","st","Østfold","Halden","Uoppgitt krets","0000","H","Høyre",1,16.77339,1205,1205
"2021","st","Østfold","Halden","Uoppgitt krets","0000","FRP","Fremskrittspartiet",1,9.7578,701,700
"2021","st","Østfold","Halden","Uoppgitt krets","0000","AAN","Alliansen - Alternativ for Norge",2,0.0696,5,5
"2021","st","Østfold","Halden","Uoppgitt krets","0000","DEMN","Demokratene",2,1.6147,116,115
"2021","st","Østfold","Halden","Uoppgitt krets","0000","FNB","Folkeaksjonen Nei til mer bompenger",2,0.0696,5,5
"2021","st","Østfold","Halden","Uoppgitt krets","0000","HELSE","Helsepartiet",2,0.25056,18,18
"2021","st","Østfold","Halden","Uoppgitt krets","0000","INP","Industri- og Næringspartiet",2,0.08352,6,6
"2021","st","Østfold","Halden","Uoppgitt krets","0000","KRISTNE","Partiet De Kristne",2,0.70991,51,51
"2021","st","Østfold","Halden","Uoppgitt krets","0000","LIBS","Liberalistene",2,0.26448,19,19
"2021","st","Østfold","Halden","Uoppgitt krets","0000","PIR","Piratpartiet",2,0.09744,7,7
"2021","st","Østfold","Halden","Uoppgitt krets","0000","PP","Pensjonistpartiet",2,2.28285,164,164
"2021","st","Østfold","Halden","Uoppgitt krets","0000","PS","Partiet Sentrum",2,0.1392,10,10
"2021","st","Østfold","Halden","Uoppgitt krets","0000","BLANKE","Blanke",3,0.75167,54,54
"2021","st","Østfold","Halden","Uoppgitt krets","0000","Andre","Andre",0,5.58185,401,400
"2021","st","Østfold","Halden","Uoppgitt krets","0000","Andre2","Andre2",0,0,0,0
"2021","st","Østfold","Halden","Halden","0001","A","Arbeiderpartiet",1,30.02085,432,0
"2021","st","Østfold","Halden","Halden","0001","SV","SV - Sosialistisk Venstreparti",1,6.11536,88,0
"2021","st","Østfold","Halden","Halden","0001","RØDT","Rødt",1,9.58999,138,0
"2021","st","Østfold","Halden","Halden","0001","SP","Senterpartiet",1,9.72898,140,0
"2021","st","Østfold","Halden","Halden","0001","KRF","Kristelig Folkeparti",1,3.54413,51,0
"2021","st","Østfold","Halden","Halden","0001","MDG","Miljøpartiet De Grønne",1,4.30855,62,0
"2021","st","Østfold","Halden","Halden","0001","V","Venstre",1,3.75261,54,0
"2021","st","Østfold","Halden","Halden","0001","H","Høyre",1,17.37318,250,0
"2021","st","Østfold","Halden","Halden","0001","FRP","Fremskrittspartiet",1,10.70188,154,0
"2021","st","Østfold","Halden","Halden","0001","AAN","Alliansen - Alternativ for Norge",2,0.06949,1,0
"2021","st","Østfold","Halden","Halden","0001","DEMN","Demokratene",2,1.73732,25,0
"2021","st","Østfold","Halden","Halden","0001","FNB","Folkeaksjonen Nei til mer bompenger",2,0.06949,1,0
"2021","st","Østfold","Halden","Halden","0001","HELSE","Helsepartiet",2,0.13899,2,0
"2021","st","Østfold","Halden","Halden","0001","INP","Industri- og Næringspartiet",2,0.06949,1,0
"2021","st","Østfold","Halden","Halden","0001","KRISTNE","Partiet De Kristne",2,0.76442,11,0
"2021","st","Østfold","Halden","Halden","0001","LIBS","Liberalistene",2,0.34746,5,0
"2021","st","Østfold","Halden","Halden","0001","PIR","Piratpartiet",2,0.27797,4,0
"2021","st","Østfold","Halden","Halden","0001","PP","Pensjonistpartiet",2,1.38985,20,0
"2021","st","Østfold","Halden","Halden","0001","PS","Partiet Sentrum",2,0,0,0
"2021","st","Østfold","Halden","Halden","0001","BLANKE","Blanke",3,1.25087,18,0
"2021","st","Østfold","Halden","Halden","0001","Andre","Andre",0,4.86449,70,0
"2021","st","Østfold","Halden","Halden","0001","Andre2","Andre2",0,0,0,0
"2021","st","Østfold","Halden","Hjortsberg","0002","A","Arbeiderpartiet",1,30.4497,799,0
"2021","st","Østfold","Halden","Hjortsberg","0002","SV","SV - Sosialistisk Venstreparti",1,5.14482,135,0
"2021","st","Østfold","Halden","Hjortsberg","0002","RØDT","Rødt",1,3.62043,95,0
"2021","st","Østfold","Halden","Hjortsberg","0002","SP","Senterpartiet",1,14.40549,378,0
"2021","st","Østfold","Halden","Hjortsberg","0002","KRF","Kristelig Folkeparti",1,4.38262,115,0
"2021","st","Østfold","Halden","Hjortsberg","0002","MDG","Miljøpartiet De Grønne",1,3.35366,88,0
"2021","st","Østfold","Halden","Hjortsberg","0002","V","Venstre",1,3.39177,89,0
"2021","st","Østfold","Halden","Hjortsberg","0002","H","Høyre",1,19.74085,518,0
"2021","st","Østfold","Halden","Hjortsberg","0002","FRP","Fremskrittspartiet",1,11.62348,305,0
"2021","st","Østfold","Halden","Hjortsberg","0002","AAN","Alliansen - Alternativ for Norge",2,0.11433,3,0
"2021","st","Østfold","Halden","Hjortsberg","0002","DEMN","Demokratene",2,1.14329,30,0
"2021","st","Østfold","Halden","Hjortsberg","0002","FNB","Folkeaksjonen Nei til mer bompenger",2,0.07622,2,0
"2021","st","Østfold","Halden","Hjortsberg","0002","HELSE","Helsepartiet",2,0.03811,1,0
"2021","st","Østfold","Halden","Hjortsberg","0002","INP","Industri- og Næringspartiet",2,0.34299,9,0
"2021","st","Østfold","Halden","Hjortsberg","0002","KRISTNE","Partiet De Kristne",2,0.60976,16,0
"2021","st","Østfold","Halden","Hjortsberg","0002","LIBS","Liberalistene",2,0.19055,5,0
"2021","st","Østfold","Halden","Hjortsberg","0002","PIR","Piratpartiet",2,0.07622,2,0
"2021","st","Østfold","Halden","Hjortsberg","0002","PP","Pensjonistpartiet",2,1.21951,32,0
"2021","st","Østfold","Halden","Hjortsberg","0002","PS","Partiet Sentrum",2,0.07622,2,0
"2021","st","Østfold","Halden","Hjortsberg","0002","BLANKE","Blanke",3,0.64787,17,0
"2021","st","Østfold","Halden","Hjortsberg","0002","Andre","Andre",0,3.8872,102,0
"2021","st","Østfold","Halden","Hjortsberg","0002","Andre2","Andre2",0,0,0,0
"2021","st","Østfold","Halden","Låby","0003","A","Arbeiderpartiet",1,38.79623,535,0
"2021","st","Østfold","Halden","Låby","0003","SV","SV - Sosialistisk Venstreparti",1,4.71356,65,0
"2021","st","Østfold","Halden","Låby","0003","RØDT","Rødt",1,4.4235,61,0
"2021","st","Østfold","Halden","Låby","0003","SP","Senterpartiet",1,11.31255,156,0
"2021","st","Østfold","Halden","Låby","0003","KRF","Kristelig Folkeparti",1,3.19072,44,0
"2021","st","Østfold","Halden","Låby","0003","MDG","Miljøpartiet De Grønne",1,1.95794,27,0
"2021","st","Østfold","Halden","Låby","0003","V","Venstre",1,3.62582,50,0
"2021","st","Østfold","Halden","Låby","0003","H","Høyre",1,17.54895,242,0
"2021","st","Østfold","Halden","Låby","0003","FRP","Fremskrittspartiet",1,9.7897,135,0
"2021","st","Østfold","Halden","Låby","0003","AAN","Alliansen - Alternativ for Norge",2,0.07252,1,0
"2021","st","Østfold","Halden","Låby","0003","DEMN","Demokratene",2,1.30529,18,0
"2021","st","Østfold","Halden","Låby","0003","FNB","Folkeaksjonen Nei til mer bompenger",2,0.50761,7,0
"2021","st","Østfold","Halden","Låby","0003","HELSE","Helsepartiet",2,0.07252,1,0
"2021","st","Østfold","Halden","Låby","0003","INP","Industri- og Næringspartiet",2,0.07252,1,0
"2021","st","Østfold","Halden","Låby","0003","KRISTNE","Partiet De Kristne",2,0.36258,5,0
"2021","st","Østfold","Halden","Låby","0003","LIBS","Liberalistene",2,0.07252,1,0
"2021","st","Østfold","Halden","Låby","0003","PIR","Piratpartiet",2,0,0,0
"2021","st","Østfold","Halden","Låby","0003","PP","Pensjonistpartiet",2,1.81291,25,0
"2021","st","Østfold","Halden","Låby","0003","PS","Partiet Sentrum",2,0.36258,5,0
"2021","st","Østfold","Halden","Låby","0003","BLANKE","Blanke",3,0.8702,12,0
"2021","st","Østfold","Halden","Låby","0003","Andre","Andre",0,4.64104,64,0
"2021","st","Østfold","Halden","Låby","0003","Andre2","Andre2",0,0,0,0
"2021","st","Østfold","Halden","Berg","0004","A","Arbeiderpartiet",1,25.93857,228,0
"2021","st","Østfold","Halden","Berg","0004","SV","SV - Sosialistisk Venstreparti",1,3.6405,32,0
"2021","st","Østfold","Halden","Berg","0004","RØDT","Rødt",1,3.18544,28,0
"2021","st","Østfold","Halden","Berg","0004","SP","Senterpartiet",1,21.38794,188,0
"2021","st","Østfold","Halden","Berg","0004","KRF","Kristelig Folkeparti",1,3.2992,29,0
"2021","st","Østfold","Halden","Berg","0004","MDG","Miljøpartiet De Grønne",1,2.16155,19,0
"2021","st","Østfold","Halden","Berg","0004","V","Venstre",1,1.82025,16,0
"2021","st","Østfold","Halden","Berg","0004","H","Høyre",1,20.02275,176,0
"2021","st","Østfold","Halden","Berg","0004","FRP","Fremskrittspartiet",1,15.2446,134,0
"2021","st","Østfold","Halden","Berg","0004","AAN","Alliansen - Alternativ for Norge",2,0.22753,2,0
"2021","st","Østfold","Halden","Berg","0004","DEMN","Demokratene",2,2.16155,19,0
"2021","st","Østfold","Halden","Berg","0004","FNB","Folkeaksjonen Nei til mer bompenger",2,0.22753,2,0
"2021","st","Østfold","Halden","Berg","0004","HELSE","Helsepartiet",2,0.11377,1,0
"2021","st","Østfold","Halden","Berg","0004","INP","Industri- og Næringspartiet",2,0,0,0
"2021","st","Østfold","Halden","Berg","0004","KRISTNE","Partiet De Kristne",2,0,0,0
"2021","st","Østfold","Halden","Berg","0004","LIBS","Liberalistene",2,0.11377,1,0
"2021","st","Østfold","Halden","Berg","0004","PIR","Piratpartiet",2,0,0,0
"2021","st","Østfold","Halden","Berg","0004","PP","Pensjonistpartiet",2,0.45506,4,0
"2021","st","Østfold","Halden","Berg","0004","PS","Partiet Sentrum",2,0,0,0
"2021","st","Østfold","Halden","Berg","0004","BLANKE","Blanke",3,0.56883,5,0
"2021","st","Østfold","Halden","Berg","0004","Andre","Andre",0,3.2992,29,0
"2021","st","Østfold","Halden","Berg","0004","Andre2","Andre2",0,0,0,0
"2021","st","Østfold","Halden","Tistedal","0005","A","Arbeiderpartiet",1,34.68395,428,0
"2021","st","Østfold","Halden","Tistedal","0005","SV","SV - Sosialistisk Venstreparti",1,4.1329,51,0
"2021","st","Østfold","Halden","Tistedal","0005","RØDT","Rødt",1,3.32253,41,0
"2021","st","Østfold","Halden","Tistedal","0005","SP","Senterpartiet",1,17.42301,215,0
"2021","st","Østfold","Halden","Tistedal","0005","KRF","Kristelig Folkeparti",1,5.99676,74,0
"2021","st","Østfold","Halden","Tistedal","0005","MDG","Miljøpartiet De Grønne",1,1.37763,17,0
