"aar","valgtype","fylke_navn","kommune_navn","valgkrets_navn","valgkrets_nr","parti_kode","parti_navn","parti_kategori","stemmer_prosent","stemmer_antall","stemmer_fhs"
"2023","fy","Rogaland","Stavanger","Uoppgitt krets","0000","FRP","Fremskrittspartiet",1,9.29885,3736,3736
"2023","fy","Rogaland","Stavanger","Uoppgitt krets","0000","DEMN","Norgesdemokratene",2,0.3609,145,145
"2023","fy","Rogaland","Stavanger","Uoppgitt krets","0000","FNB","Folkets Parti",2,0.3609,145,145
"2023","fy","Rogaland","Stavanger","Uoppgitt krets","0000","INP","Industri- og Næringspartiet",2,3.44227,1383,1383
"2023","fy","Rogaland","Stavanger","Uoppgitt krets","0000","KRISTNE","Konservativt",2,0.50526,203,203
"2023","fy","Rogaland","Stavanger","Uoppgitt krets","0000","LIBS","Liberalistene",2,0.19912,80,80
"2023","fy","Rogaland","Stavanger","Uoppgitt krets","0000","PP","Pensjonistpartiet",2,1.39632,561,561
"2023","fy","Rogaland","Stavanger","Uoppgitt krets","0000","PS","Partiet Sentrum",2,0.42811,172,172
"2023","fy","Rogaland","Stavanger","Uoppgitt krets","0000","BLANKE","Blanke",3,0.96324,387,387
"2023","fy","Rogaland","Stavanger","Uoppgitt krets","0000","FSLI","Folkestyret-Listen",3,0.45548,183,183
"2023","fy","Rogaland","Stavanger","Uoppgitt krets","0000","Andre","Andre",0,7.14837,2872,2872
"2023","fy","Rogaland","Stavanger","Uoppgitt krets","0000","Andre2","Andre2",0,0,0,0
"2023","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","A","Arbeiderpartiet",1,29.87242,679,0
"2023","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","SV","SV - Sosialistisk Venstreparti",1,3.12363,71,0
"2023","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","RØDT","Rødt",1,2.59569,59,0
"2023","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","SP","Senterpartiet",1,1.71579,39,0
"2023","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","KRF","Kristelig Folkeparti",1,3.03564,69,0
"2023","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","MDG","Miljøpartiet De Grønne",1,2.72767,62,0
"2023","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","V","Venstre",1,3.43159,78,0
"2023","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","H","Høyre",1,28.94853,658,0
"2023","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","FRP","Fremskrittspartiet",1,14.47426,329,0
"2023","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","DEMN","Norgesdemokratene",2,0.70392,16,0
"2023","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","FNB","Folkets Parti",2,1.23185,28,0
"2023","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","INP","Industri- og Næringspartiet",2,5.19138,118,0
"2023","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","KRISTNE","Konservativt",2,0.61593,14,0
"2023","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","LIBS","Liberalistene",2,0.17598,4,0
"2023","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","PP","Pensjonistpartiet",2,1.27585,29,0
"2023","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","PS","Partiet Sentrum",2,0.35196,8,0
"2023","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","BLANKE","Blanke",3,2.02376,46,0
"2023","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","FSLI","Folkestyret-Listen",3,0.52794,12,0
"2023","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","Andre","Andre",0,10.07479,229,0
"2023","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","Andre2","Andre2",0,0,0,0
"2023","fy","Rogaland","Stavanger","Varden","0002","A","Arbeiderpartiet",1,30.14155,362,0
"2023","fy","Rogaland","Stavanger","Varden","0002","SV","SV - Sosialistisk Venstreparti",1,8.82598,106,0
"2023","fy","Rogaland","Stavanger","Varden","0002","RØDT","Rødt",1,7.07744,85,0
"2023","fy","Rogaland","Stavanger","Varden","0002","SP","Senterpartiet",1,1.24896,15,0
"2023","fy","Rogaland","Stavanger","Varden","0002","KRF","Kristelig Folkeparti",1,3.41382,41,0
"2023","fy","Rogaland","Stavanger","Varden","0002","MDG","Miljøpartiet De Grønne",1,6.16153,74,0
"2023","fy","Rogaland","Stavanger","Varden","0002","V","Venstre",1,6.82764,82,0
"2023","fy","Rogaland","Stavanger","Varden","0002","H","Høyre",1,23.73022,285,0
"2023","fy","Rogaland","Stavanger","Varden","0002","FRP","Fremskrittspartiet",1,5.66195,68,0
"2023","fy","Rogaland","Stavanger","Varden","0002","DEMN","Norgesdemokratene",2,0.66611,8,0
"2023","fy","Rogaland","Stavanger","Varden","0002","FNB","Folkets Parti",2,0.74938,9,0
"2023","fy","Rogaland","Stavanger","Varden","0002","INP","Industri- og Næringspartiet",2,3.08077,37,0
"2023","fy","Rogaland","Stavanger","Varden","0002","KRISTNE","Konservativt",2,0.74938,9,0
"2023","fy","Rogaland","Stavanger","Varden","0002","LIBS","Liberalistene",2,0,0,0
"2023","fy","Rogaland","Stavanger","Varden","0002","PP","Pensjonistpartiet",2,0.58285,7,0
"2023","fy","Rogaland","Stavanger","Varden","0002","PS","Partiet Sentrum",2,0.74938,9,0
"2023","fy","Rogaland","Stavanger","Varden","0002","BLANKE","Blanke",3,1.91507,23,0
"2023","fy","Rogaland","Stavanger","Varden","0002","FSLI","Folkestyret-Listen",3,0.33306,4,0
"2023","fy","Rogaland","Stavanger","Varden","0002","Andre","Andre",0,6.91091,83,0
"2023","fy","Rogaland","Stavanger","Varden","0002","Andre2","Andre2",0,0,0,0
"2023","fy","Rogaland","Stavanger","Storhaug","0003","A","Arbeiderpartiet",1,27.01794,482,0
"2023","fy","Rogaland","Stavanger","Storhaug","0003","SV","SV - Sosialistisk Venstreparti",1,10.59417,189,0
"2023","fy","Rogaland","Stavanger","Storhaug","0003","RØDT","Rødt",1,7.62332,136,0
"2023","fy","Rogaland","Stavanger","Storhaug","0003","SP","Senterpartiet",1,1.90583,34,0
"2023","fy","Rogaland","Stavanger","Storhaug","0003","KRF","Kristelig Folkeparti",1,2.69058,48,0
"2023","fy","Rogaland","Stavanger","Storhaug","0003","MDG","Miljøpartiet De Grønne",1,8.18386,146,0
"2023","fy","Rogaland","Stavanger","Storhaug","0003","V","Venstre",1,5.9417,106,0
"2023","fy","Rogaland","Stavanger","Storhaug","0003","H","Høyre",1,23.59865,421,0
"2023","fy","Rogaland","Stavanger","Storhaug","0003","FRP","Fremskrittspartiet",1,5.43722,97,0
"2023","fy","Rogaland","Stavanger","Storhaug","0003","DEMN","Norgesdemokratene",2,1.00897,18,0
"2023","fy","Rogaland","Stavanger","Storhaug","0003","FNB","Folkets Parti",2,0.33632,6,0
"2023","fy","Rogaland","Stavanger","Storhaug","0003","INP","Industri- og Næringspartiet",2,2.46637,44,0
"2023","fy","Rogaland","Stavanger","Storhaug","0003","KRISTNE","Konservativt",2,0.61659,11,0
"2023","fy","Rogaland","Stavanger","Storhaug","0003","LIBS","Liberalistene",2,0.33632,6,0
"2023","fy","Rogaland","Stavanger","Storhaug","0003","PP","Pensjonistpartiet",2,0.56054,10,0
"2023","fy","Rogaland","Stavanger","Storhaug","0003","PS","Partiet Sentrum",2,0.67265,12,0
"2023","fy","Rogaland","Stavanger","Storhaug","0003","BLANKE","Blanke",3,1.28924,23,0
"2023","fy","Rogaland","Stavanger","Storhaug","0003","FSLI","Folkestyret-Listen",3,1.00897,18,0
"2023","fy","Rogaland","Stavanger","Storhaug","0003","Andre","Andre",0,7.00673,125,0
"2023","fy","Rogaland","Stavanger","Storhaug","0003","Andre2","Andre2",0,0,0,0
"2023","fy","Rogaland","Stavanger","Våland","0004","A","Arbeiderpartiet",1,29.94396,374,0
"2023","fy","Rogaland","Stavanger","Våland","0004","SV","SV - Sosialistisk Venstreparti",1,9.04724,113,0
"2023","fy","Rogaland","Stavanger","Våland","0004","RØDT","Rødt",1,7.1257,89,0
"2023","fy","Rogaland","Stavanger","Våland","0004","SP","Senterpartiet",1,0.8807,11,0
"2023","fy","Rogaland","Stavanger","Våland","0004","KRF","Kristelig Folkeparti",1,3.68295,46,0
"2023","fy","Rogaland","Stavanger","Våland","0004","MDG","Miljøpartiet De Grønne",1,6.64532,83,0
"2023","fy","Rogaland","Stavanger","Våland","0004","V","Venstre",1,5.04404,63,0
"2023","fy","Rogaland","Stavanger","Våland","0004","H","Høyre",1,25.86069,323,0
"2023","fy","Rogaland","Stavanger","Våland","0004","FRP","Fremskrittspartiet",1,4.64371,58,0
"2023","fy","Rogaland","Stavanger","Våland","0004","DEMN","Norgesdemokratene",2,0.40032,5,0
"2023","fy","Rogaland","Stavanger","Våland","0004","FNB","Folkets Parti",2,0.40032,5,0
"2023","fy","Rogaland","Stavanger","Våland","0004","INP","Industri- og Næringspartiet",2,3.44275,43,0
"2023","fy","Rogaland","Stavanger","Våland","0004","KRISTNE","Konservativt",2,0.24019,3,0
"2023","fy","Rogaland","Stavanger","Våland","0004","LIBS","Liberalistene",2,0.16013,2,0
"2023","fy","Rogaland","Stavanger","Våland","0004","PP","Pensjonistpartiet",2,0.56045,7,0
"2023","fy","Rogaland","Stavanger","Våland","0004","PS","Partiet Sentrum",2,1.04083,13,0
"2023","fy","Rogaland","Stavanger","Våland","0004","BLANKE","Blanke",3,1.1209,14,0
"2023","fy","Rogaland","Stavanger","Våland","0004","FSLI","Folkestyret-Listen",3,0.8807,11,0
"2023","fy","Rogaland","Stavanger","Våland","0004","Andre","Andre",0,7.1257,89,0
"2023","fy","Rogaland","Stavanger","Våland","0004","Andre2","Andre2",0,0,0,0
"2023","fy","Rogaland","Stavanger","Ullandhaug","0005","A","Arbeiderpartiet",1,31.26437,408,0
"2023","fy","Rogaland","Stavanger","Ullandhaug","0005","SV","SV - Sosialistisk Venstreparti",1,7.96935,104,0
"2023","fy","Rogaland","Stavanger","Ullandhaug","0005","RØDT","Rødt",1,5.90038,77,0
"2023","fy","Rogaland","Stavanger","Ullandhaug","0005","SP","Senterpartiet",1,1.68582,22,0
"2023","fy","Rogaland","Stavanger","Ullandhaug","0005","KRF","Kristelig Folkeparti",1,5.82375,76,0
"2023","fy","Rogaland","Stavanger","Ullandhaug","0005","MDG","Miljøpartiet De Grønne",1,4.21456,55,0
"2023","fy","Rogaland","Stavanger","Ullandhaug","0005","V","Venstre",1,3.60153,47,0
"2023","fy","Rogaland","Stavanger","Ullandhaug","0005","H","Høyre",1,22.29885,291,0
"2023","fy","Rogaland","Stavanger","Ullandhaug","0005","FRP","Fremskrittspartiet",1,7.89272,103,0
"2023","fy","Rogaland","Stavanger","Ullandhaug","0005","DEMN","Norgesdemokratene",2,0.76628,10,0
"2023","fy","Rogaland","Stavanger","Ullandhaug","0005","FNB","Folkets Parti",2,0.38314,5,0
"2023","fy","Rogaland","Stavanger","Ullandhaug","0005","INP","Industri- og Næringspartiet",2,3.5249,46,0
"2023","fy","Rogaland","Stavanger","Ullandhaug","0005","KRISTNE","Konservativt",2,1.45594,19,0
"2023","fy","Rogaland","Stavanger","Ullandhaug","0005","LIBS","Liberalistene",2,0.5364,7,0
"2023","fy","Rogaland","Stavanger","Ullandhaug","0005","PP","Pensjonistpartiet",2,1.68582,22,0
"2023","fy","Rogaland","Stavanger","Ullandhaug","0005","PS","Partiet Sentrum",2,0.61303,8,0
"2023","fy","Rogaland","Stavanger","Ullandhaug","0005","BLANKE","Blanke",3,1.76245,23,0
"2023","fy","Rogaland","Stavanger","Ullandhaug","0005","FSLI","Folkestyret-Listen",3,0.38314,5,0
"2023","fy","Rogaland","Stavanger","Ullandhaug","0005","Andre","Andre",0,9.34866,122,0
"2023","fy","Rogaland","Stavanger","Ullandhaug","0005","Andre2","Andre2",0,0,0,0
"2023","fy","Rogaland","Stavanger","Eiganes","0006","A","Arbeiderpartiet",1,25.89888,461,0
