"aar","valgtype","sted_type","sted_navn","overordnet_navn","parti_kode","parti_navn","mandater_antall","mandater_endring"
"2023","ko","kommune","Fredrikstad","Østfold","KRF","Kristelig Folkeparti",2,2
"2023","ko","kommune","Fredrikstad","Østfold","MDG","Miljøpartiet De Grønne",2,2
"2023","ko","kommune","Fredrikstad","Østfold","V","Venstre",2,2
"2023","ko","kommune","Fredrikstad","Østfold","H","Høyre",13,13
"2023","ko","kommune","Fredrikstad","Østfold","FRP","Fremskrittspartiet",8,8
"2023","ko","kommune","Fredrikstad","Østfold","DEMN","Norgesdemokratene",0,0
"2023","ko","kommune","Fredrikstad","Østfold","INP","Industri- og Næringspartiet",2,2
"2023","ko","kommune","Fredrikstad","Østfold","KRISTNE","Konservativt",0,0
"2023","ko","kommune","Fredrikstad","Østfold","LIBS","Liberalistene",0,0
"2023","ko","kommune","Fredrikstad","Østfold","PP","Pensjonistpartiet",3,3
"2023","ko","kommune","Fredrikstad","Østfold","BLANKE","Blanke",0,0
"2023","ko","kommune","Fredrikstad","Østfold","BYMILJØ","Bymiljølista",2,2
"2023","ko","kommune","Fredrikstad","Østfold","Andre","Andre",7,7
"2023","ko","kommune","Fredrikstad","Østfold","Andre2","Andre2",0,0
"2023","ko","kommune","Hvaler","Østfold","A","Arbeiderpartiet",8,8
"2023","ko","kommune","Hvaler","Østfold","SV","SV - Sosialistisk Venstreparti",2,2
"2023","ko","kommune","Hvaler","Østfold","SP","Senterpartiet",2,2
"2023","ko","kommune","Hvaler","Østfold","MDG","Miljøpartiet De Grønne",1,1
"2023","ko","kommune","Hvaler","Østfold","V","Venstre",0,0
"2023","ko","kommune","Hvaler","Østfold","H","Høyre",3,3
"2023","ko","kommune","Hvaler","Østfold","FRP","Fremskrittspartiet",3,3
"2023","ko","kommune","Hvaler","Østfold","BLANKE","Blanke",0,0
"2023","ko","kommune","Hvaler","Østfold","STYR","Hvaler Styrbord",2,2
"2023","ko","kommune","Hvaler","Østfold","Andre","Andre",2,2
"2023","ko","kommune","Hvaler","Østfold","Andre2","Andre2",0,0
"2023","ko","kommune","Råde","Østfold","A","Arbeiderpartiet",5,5
"2023","ko","kommune","Råde","Østfold","SP","Senterpartiet",3,3
"2023","ko","kommune","Råde","Østfold","KRF","Kristelig Folkeparti",2,2
"2023","ko","kommune","Råde","Østfold","MDG","Miljøpartiet De Grønne",2,2
"2023","ko","kommune","Råde","Østfold","H","Høyre",11,11
"2023","ko","kommune","Råde","Østfold","FRP","Fremskrittspartiet",4,4
"2023","ko","kommune","Råde","Østfold","BLANKE","Blanke",0,0
"2023","ko","kommune","Råde","Østfold","Andre","Andre",0,0
"2023","ko","kommune","Råde","Østfold","Andre2","Andre2",0,0
"2023","ko","kommune","Våler","Østfold","A","Arbeiderpartiet",2,2
"2023","ko","kommune","Våler","Østfold","SP","Senterpartiet",9,9
"2023","ko","kommune","Våler","Østfold","KRF","Kristelig Folkeparti",1,1
"2023","ko","kommune","Våler","Østfold","H","Høyre",7,7
"2023","ko","kommune","Våler","Østfold","FRP","Fremskrittspartiet",2,2
"2023","ko","kommune","Våler","Østfold","DEMN","Norgesdemokratene",0,0
"2023","ko","kommune","Våler","Østfold","BLANKE","Blanke",0,0
"2023","ko","kommune","Våler","Østfold","Andre","Andre",0,0
"2023","ko","kommune","Våler","Østfold","Andre2","Andre2",0,0
"2023","ko","kommune","Skiptvet","Østfold","A","Arbeiderpartiet",7,7
"2023","ko","kommune","Skiptvet","Østfold","SP","Senterpartiet",5,5
"2023","ko","kommune","Skiptvet","Østfold","KRF","Kristelig Folkeparti",1,1
"2023","ko","kommune","Skiptvet","Østfold","H","Høyre",5,5
"2023","ko","kommune","Skiptvet","Østfold","FRP","Fremskrittspartiet",3,3
"2023","ko","kommune","Skiptvet","Østfold","BLANKE","Blanke",0,0
"2023","ko","kommune","Skiptvet","Østfold","Andre","Andre",0,0
"2023","ko","kommune","Skiptvet","Østfold","Andre2","Andre2",0,0
"2023","ko","kommune","Indre Østfold","Østfold","A","Arbeiderpartiet",8,8
"2023","ko","kommune","Indre Østfold","Østfold","SV","SV - Sosialistisk Venstreparti",2,2
"2023","ko","kommune","Indre Østfold","Østfold","RØDT","Rødt",1,1
"2023","ko","kommune","Indre Østfold","Østfold","SP","Senterpartiet",10,10
"2023","ko","kommune","Indre Østfold","Østfold","KRF","Kristelig Folkeparti",2,2
"2023","ko","kommune","Indre Østfold","Østfold","MDG","Miljøpartiet De Grønne",1,1
"2023","ko","kommune","Indre Østfold","Østfold","V","Venstre",1,1
"2023","ko","kommune","Indre Østfold","Østfold","H","Høyre",11,11
"2023","ko","kommune","Indre Østfold","Østfold","FRP","Fremskrittspartiet",6,6
"2023","ko","kommune","Indre Østfold","Østfold","INP","Industri- og Næringspartiet",1,1
"2023","ko","kommune","Indre Østfold","Østfold","KRISTNE","Konservativt",0,0
"2023","ko","kommune","Indre Østfold","Østfold","BLANKE","Blanke",0,0
"2023","ko","kommune","Indre Østfold","Østfold","FOLKST","Folkets Stemme",2,2
"2023","ko","kommune","Indre Østfold","Østfold","Andre","Andre",3,3
"2023","ko","kommune","Indre Østfold","Østfold","Andre2","Andre2",0,0
"2023","ko","kommune","Rakkestad","Østfold","A","Arbeiderpartiet",5,5
"2023","ko","kommune","Rakkestad","Østfold","RØDT","Rødt",1,1
"2023","ko","kommune","Rakkestad","Østfold","SP","Senterpartiet",11,11
"2023","ko","kommune","Rakkestad","Østfold","KRF","Kristelig Folkeparti",2,2
"2023","ko","kommune","Rakkestad","Østfold","H","Høyre",3,3
"2023","ko","kommune","Rakkestad","Østfold","FRP","Fremskrittspartiet",3,3
"2023","ko","kommune","Rakkestad","Østfold","BLANKE","Blanke",0,0
"2023","ko","kommune","Rakkestad","Østfold","Andre","Andre",0,0
"2023","ko","kommune","Rakkestad","Østfold","Andre2","Andre2",0,0
"2023","ko","kommune","Marker","Østfold","A","Arbeiderpartiet",8,8
"2023","ko","kommune","Marker","Østfold","SP","Senterpartiet",7,7
"2023","ko","kommune","Marker","Østfold","V","Venstre",1,1
"2023","ko","kommune","Marker","Østfold","BLANKE","Blanke",0,0
"2023","ko","kommune","Marker","Østfold","H_KRF","Høyre og Kristelig folkeparti",2,2
"2023","ko","kommune","Marker","Østfold","MARBYG","Marker Bygdeliste",3,3
"2023","ko","kommune","Marker","Østfold","Andre","Andre",5,5
"2023","ko","kommune","Marker","Østfold","Andre2","Andre2",0,0
"2023","ko","kommune","Aremark","Østfold","A","Arbeiderpartiet",2,2
"2023","ko","kommune","Aremark","Østfold","SP","Senterpartiet",9,9
"2023","ko","kommune","Aremark","Østfold","KRF","Kristelig Folkeparti",2,2
"2023","ko","kommune","Aremark","Østfold","H","Høyre",4,4
"2023","ko","kommune","Aremark","Østfold","BLANKE","Blanke",0,0
"2023","ko","kommune","Aremark","Østfold","Andre","Andre",0,0
"2023","ko","kommune","Aremark","Østfold","Andre2","Andre2",0,0
"2023","ko","kommune","Bærum","Akershus","A","Arbeiderpartiet",7,7
"2023","ko","kommune","Bærum","Akershus","SV","SV - Sosialistisk Venstreparti",2,2
"2023","ko","kommune","Bærum","Akershus","RØDT","Rødt",1,1
"2023","ko","kommune","Bærum","Akershus","SP","Senterpartiet",0,0
"2023","ko","kommune","Bærum","Akershus","KRF","Kristelig Folkeparti",1,1
"2023","ko","kommune","Bærum","Akershus","MDG","Miljøpartiet De Grønne",3,3
"2023","ko","kommune","Bærum","Akershus","V","Venstre",6,6
"2023","ko","kommune","Bærum","Akershus","H","Høyre",25,25
"2023","ko","kommune","Bærum","Akershus","FRP","Fremskrittspartiet",4,4
"2023","ko","kommune","Bærum","Akershus","AAN","Alliansen - Alternativ for Norge",0,0
"2023","ko","kommune","Bærum","Akershus","DEMN","Norgesdemokratene",0,0
"2023","ko","kommune","Bærum","Akershus","INP","Industri- og Næringspartiet",1,1
"2023","ko","kommune","Bærum","Akershus","KRISTNE","Konservativt",0,0
"2023","ko","kommune","Bærum","Akershus","LIBS","Liberalistene",0,0
"2023","ko","kommune","Bærum","Akershus","PP","Pensjonistpartiet",1,1
"2023","ko","kommune","Bærum","Akershus","PS","Partiet Sentrum",0,0
"2023","ko","kommune","Bærum","Akershus","BLANKE","Blanke",0,0
"2023","ko","kommune","Bærum","Akershus","Andre","Andre",2,2
"2023","ko","kommune","Bærum","Akershus","Andre2","Andre2",0,0
"2023","ko","kommune","Asker","Akershus","A","Arbeiderpartiet",7,7
"2023","ko","kommune","Asker","Akershus","SV","SV - Sosialistisk Venstreparti",3,3
"2023","ko","kommune","Asker","Akershus","RØDT","Rødt",1,1
"2023","ko","kommune","Asker","Akershus","SP","Senterpartiet",1,1
"2023","ko","kommune","Asker","Akershus","KRF","Kristelig Folkeparti",1,1
"2023","ko","kommune","Asker","Akershus","MDG","Miljøpartiet De Grønne",4,4
"2023","ko","kommune","Asker","Akershus","V","Venstre",4,4
"2023","ko","kommune","Asker","Akershus","H","Høyre",26,26
"2023","ko","kommune","Asker","Akershus","FRP","Fremskrittspartiet",5,5
"2023","ko","kommune","Asker","Akershus","DEMN","Norgesdemokratene",0,0
"2023","ko","kommune","Asker","Akershus","INP","Industri- og Næringspartiet",2,2
"2023","ko","kommune","Asker","Akershus","LIBS","Liberalistene",0,0
"2023","ko","kommune","Asker","Akershus","PP","Pensjonistpartiet",1,1
"2023","ko","kommune","Asker","Akershus","PS","Partiet Sentrum",0,0
"2023","ko","kommune","Asker","Akershus","BLANKE","Blanke",0,0
"2023","ko","kommune","Asker","Akershus","Andre","Andre",3,3
"2023","ko","kommune","Asker","Akershus","Andre2","Andre2",0,0
"2023","ko","kommune","Lillestrøm","Akershus","A","Arbeiderpartiet",14,14
"2023","ko","kommune","Lillestrøm","Akershus","SV","SV - Sosialistisk Venstreparti",3,3
"2023","ko","kommune","Lillestrøm","Akershus","RØDT","Rødt",1,1
"2023","ko","kommune","Lillestrøm","Akershus","SP","Senterpartiet",3,3
"2023","ko","kommune","Lillestrøm","Akershus","KRF","Kristelig Folkeparti",1,1
"2023","ko","kommune","Lillestrøm","Akershus","MDG","Miljøpartiet De Grønne",2,2
"2023","ko","kommune","Lillestrøm","Akershus","V","Venstre",2,2
"2023","ko","kommune","Lillestrøm","Akershus","H","Høyre",16,16
"2023","ko","kommune","Lillestrøm","Akershus","FRP","Fremskrittspartiet",8,8
"2023","ko","kommune","Lillestrøm","Akershus","DEMN","Norgesdemokratene",0,0
"2023","ko","kommune","Lillestrøm","Akershus","FNB","Folkets Parti",0,0
"2023","ko","kommune","Lillestrøm","Akershus","INP","Industri- og Næringspartiet",1,1
"2023","ko","kommune","Lillestrøm","Akershus","KRISTNE","Konservativt",0,0
"2023","ko","kommune","Lillestrøm","Akershus","LIBS","Liberalistene",0,0
"2023","ko","kommune","Lillestrøm","Akershus","PP","Pensjonistpartiet",1,1
"2023","ko","kommune","Lillestrøm","Akershus","BLANKE","Blanke",0,0
"2023","ko","kommune","Lillestrøm","Akershus","FRBB","Folkets Røst",3,3
"2023","ko","kommune","Lillestrøm","Akershus","Andre","Andre",5,5
"2023","ko","kommune","Lillestrøm","Akershus","Andre2","Andre2",0,0
"2023","ko","kommune","Nordre Follo","Akershus","A","Arbeiderpartiet",9,9
"2023","ko","kommune","Nordre Follo","Akershus","SV","SV - Sosialistisk Venstreparti",3,3
"2023","ko","kommune","Nordre Follo","Akershus","RØDT","Rødt",1,1
"2023","ko","kommune","Nordre Follo","Akershus","SP","Senterpartiet",1,1
"2023","ko","kommune","Nordre Follo","Akershus","KRF","Kristelig Folkeparti",1,1
"2023","ko","kommune","Nordre Follo","Akershus","MDG","Miljøpartiet De Grønne",3,3
"2023","ko","kommune","Nordre Follo","Akershus","V","Venstre",3,3
"2023","ko","kommune","Nordre Follo","Akershus","H","Høyre",18,18
"2023","ko","kommune","Nordre Follo","Akershus","FRP","Fremskrittspartiet",5,5
"2023","ko","kommune","Nordre Follo","Akershus","KRISTNE","Konservativt",0,0
"2023","ko","kommune","Nordre Follo","Akershus","LIBS","Liberalistene",0,0
"2023","ko","kommune","Nordre Follo","Akershus","PP","Pensjonistpartiet",2,2
"2023","ko","kommune","Nordre Follo","Akershus","PS","Partiet Sentrum",1,1
"2023","ko","kommune","Nordre Follo","Akershus","BLANKE","Blanke",0,0
"2023","ko","kommune","Nordre Follo","Akershus","Andre","Andre",3,3
"2023","ko","kommune","Nordre Follo","Akershus","Andre2","Andre2",0,0
"2023","ko","kommune","Ullensaker","Akershus","A","Arbeiderpartiet",10,10
"2023","ko","kommune","Ullensaker","Akershus","SV","SV - Sosialistisk Venstreparti",2,2
"2023","ko","kommune","Ullensaker","Akershus","RØDT","Rødt",1,1
"2023","ko","kommune","Ullensaker","Akershus","SP","Senterpartiet",4,4
"2023","ko","kommune","Ullensaker","Akershus","KRF","Kristelig Folkeparti",1,1
"2023","ko","kommune","Ullensaker","Akershus","MDG","Miljøpartiet De Grønne",1,1
"2023","ko","kommune","Ullensaker","Akershus","V","Venstre",2,2
"2023","ko","kommune","Ullensaker","Akershus","H","Høyre",10,10
"2023","ko","kommune","Ullensaker","Akershus","FRP","Fremskrittspartiet",14,14
"2023","ko","kommune","Ullensaker","Akershus","DEMN","Norgesdemokratene",0,0
"2023","ko","kommune","Ullensaker","Akershus","KRISTNE","Konservativt",0,0
"2023","ko","kommune","Ullensaker","Akershus","LIBS","Liberalistene",0,0
"2023","ko","kommune","Ullensaker","Akershus","BLANKE","Blanke",0,0
"2023","ko","kommune","Ullensaker","Akershus","Andre","Andre",0,0
"2023","ko","kommune","Ullensaker","Akershus","Andre2","Andre2",0,0
"2023","ko","kommune","Nesodden","Akershus","A","Arbeiderpartiet",7,7
"2023","ko","kommune","Nesodden","Akershus","SV","SV - Sosialistisk Venstreparti",3,3
"2023","ko","kommune","Nesodden","Akershus","RØDT","Rødt",3,3
"2023","ko","kommune","Nesodden","Akershus","SP","Senterpartiet",0,0
"2023","ko","kommune","Nesodden","Akershus","KRF","Kristelig Folkeparti",1,1
"2023","ko","kommune","Nesodden","Akershus","MDG","Miljøpartiet De Grønne",4,4
"2023","ko","kommune","Nesodden","Akershus","V","Venstre",2,2
"2023","ko","kommune","Nesodden","Akershus","H","Høyre",8,8
"2023","ko","kommune","Nesodden","Akershus","FRP","Fremskrittspartiet",2,2
"2023","ko","kommune","Nesodden","Akershus","DEMN","Norgesdemokratene",0,0
"2023","ko","kommune","Nesodden","Akershus","KRISTNE","Konservativt",0,0
"2023","ko","kommune","Nesodden","Akershus","PP","Pensjonistpartiet",1,1
"2023","ko","kommune","Nesodden","Akershus","BLANKE","Blanke",0,0
"2023","ko","kommune","Nesodden","Akershus","Andre","Andre",1,1
"2023","ko","kommune","Nesodden","Akershus","Andre2","Andre2",0,0
"2023","ko","kommune","Frogn","Akershus","A","Arbeiderpartiet",4,4
"2023","ko","kommune","Frogn","Akershus","SV","SV - Sosialistisk Venstreparti",2,2
"2023","ko","kommune","Frogn","Akershus","RØDT","Rødt",1,1
"2023","ko","kommune","Frogn","Akershus","SP","Senterpartiet",2,2
"2023","ko","kommune","Frogn","Akershus","KRF","Kristelig Folkeparti",0,0
"2023","ko","kommune","Frogn","Akershus","MDG","Miljøpartiet De Grønne",2,2
"2023","ko","kommune","Frogn","Akershus","V","Venstre",2,2
"2023","ko","kommune","Frogn","Akershus","H","Høyre",12,12
"2023","ko","kommune","Frogn","Akershus","FRP","Fremskrittspartiet",3,3
"2023","ko","kommune","Frogn","Akershus","KRISTNE","Konservativt",0,0
"2023","ko","kommune","Frogn","Akershus","PP","Pensjonistpartiet",2,2
"2023","ko","kommune","Frogn","Akershus","PS","Partiet Sentrum",1,1
"2023","ko","kommune","Frogn","Akershus","BLANKE","Blanke",0,0
"2023","ko","kommune","Frogn","Akershus","Andre","Andre",3,3
"2023","ko","kommune","Frogn","Akershus","Andre2","Andre2",0,0
"2023","ko","kommune","Vestby","Akershus","A","Arbeiderpartiet",7,7
"2023","ko","kommune","Vestby","Akershus","SV","SV - Sosialistisk Venstreparti",1,1
"2023","ko","kommune","Vestby","Akershus","RØDT","Rødt",1,1
"2023","ko","kommune","Vestby","Akershus","SP","Senterpartiet",2,2
"2023","ko","kommune","Vestby","Akershus","KRF","Kristelig Folkeparti",0,0
"2023","ko","kommune","Vestby","Akershus","MDG","Miljøpartiet De Grønne",2,2
"2023","ko","kommune","Vestby","Akershus","V","Venstre",1,1
"2023","ko","kommune","Vestby","Akershus","H","Høyre",8,8
"2023","ko","kommune","Vestby","Akershus","FRP","Fremskrittspartiet",3,3
"2023","ko","kommune","Vestby","Akershus","INP","Industri- og Næringspartiet",1,1
"2023","ko","kommune","Vestby","Akershus","KRISTNE","Konservativt",0,0
"2023","ko","kommune","Vestby","Akershus","LIBS","Liberalistene",0,0
"2023","ko","kommune","Vestby","Akershus","BLANKE","Blanke",0,0
"2023","ko","kommune","Vestby","Akershus","BYGDL","Bygdelista",1,1
"2023","ko","kommune","Vestby","Akershus","Andre","Andre",2,2
"2023","ko","kommune","Vestby","Akershus","Andre2","Andre2",0,0
"2023","ko","kommune","Ås","Akershus","A","Arbeiderpartiet",6,6
"2023","ko","kommune","Ås","Akershus","SV","SV - Sosialistisk Venstreparti",3,3
"2023","ko","kommune","Ås","Akershus","RØDT","Rødt",1,1
"2023","ko","kommune","Ås","Akershus","SP","Senterpartiet",2,2
"2023","ko","kommune","Ås","Akershus","KRF","Kristelig Folkeparti",0,0
"2023","ko","kommune","Ås","Akershus","MDG","Miljøpartiet De Grønne",3,3
"2023","ko","kommune","Ås","Akershus","V","Venstre",2,2
"2023","ko","kommune","Ås","Akershus","H","Høyre",10,10
"2023","ko","kommune","Ås","Akershus","FRP","Fremskrittspartiet",4,4
"2023","ko","kommune","Ås","Akershus","INP","Industri- og Næringspartiet",1,1
"2023","ko","kommune","Ås","Akershus","PS","Partiet Sentrum",1,1
"2023","ko","kommune","Ås","Akershus","BLANKE","Blanke",0,0
"2023","ko","kommune","Ås","Akershus","Andre","Andre",2,2
"2023","ko","kommune","Ås","Akershus","Andre2","Andre2",0,0
"2023","ko","kommune","Enebakk","Akershus","A","Arbeiderpartiet",6,6
"2023","ko","kommune","Enebakk","Akershus","SV","SV - Sosialistisk Venstreparti",2,2
"2023","ko","kommune","Enebakk","Akershus","RØDT","Rødt",1,1
"2023","ko","kommune","Enebakk","Akershus","SP","Senterpartiet",4,4
"2023","ko","kommune","Enebakk","Akershus","KRF","Kristelig Folkeparti",1,1
"2023","ko","kommune","Enebakk","Akershus","MDG","Miljøpartiet De Grønne",0,0
"2023","ko","kommune","Enebakk","Akershus","V","Venstre",1,1
"2023","ko","kommune","Enebakk","Akershus","H","Høyre",7,7
"2023","ko","kommune","Enebakk","Akershus","FRP","Fremskrittspartiet",5,5
"2023","ko","kommune","Enebakk","Akershus","BLANKE","Blanke",0,0
"2023","ko","kommune","Enebakk","Akershus","Andre","Andre",0,0
"2023","ko","kommune","Enebakk","Akershus","Andre2","Andre2",0,0
"2023","ko","kommune","Lørenskog","Akershus","A","Arbeiderpartiet",11,11
"2023","ko","kommune","Lørenskog","Akershus","SV","SV - Sosialistisk Venstreparti",3,3
"2023","ko","kommune","Lørenskog","Akershus","RØDT","Rødt",1,1
"2023","ko","kommune","Lørenskog","Akershus","SP","Senterpartiet",2,2
"2023","ko","kommune","Lørenskog","Akershus","KRF","Kristelig Folkeparti",1,1
"2023","ko","kommune","Lørenskog","Akershus","MDG","Miljøpartiet De Grønne",2,2
"2023","ko","kommune","Lørenskog","Akershus","V","Venstre",3,3
"2023","ko","kommune","Lørenskog","Akershus","H","Høyre",16,16
"2023","ko","kommune","Lørenskog","Akershus","FRP","Fremskrittspartiet",6,6
"2023","ko","kommune","Lørenskog","Akershus","KRISTNE","Konservativt",1,1
"2023","ko","kommune","Lørenskog","Akershus","PS","Partiet Sentrum",1,1
"2023","ko","kommune","Lørenskog","Akershus","BLANKE","Blanke",0,0
"2023","ko","kommune","Lørenskog","Akershus","Andre","Andre",2,2
"2023","ko","kommune","Lørenskog","Akershus","Andre2","Andre2",0,0
"2023","ko","kommune","Rælingen","Akershus","A","Arbeiderpartiet",14,14
"2023","ko","kommune","Rælingen","Akershus","SV","SV - Sosialistisk Venstreparti",2,2
"2023","ko","kommune","Rælingen","Akershus","RØDT","Rødt",0,0
"2023","ko","kommune","Rælingen","Akershus","SP","Senterpartiet",1,1
"2023","ko","kommune","Rælingen","Akershus","KRF","Kristelig Folkeparti",1,1
"2023","ko","kommune","Rælingen","Akershus","MDG","Miljøpartiet De Grønne",1,1
"2023","ko","kommune","Rælingen","Akershus","V","Venstre",1,1
"2023","ko","kommune","Rælingen","Akershus","H","Høyre",10,10
"2023","ko","kommune","Rælingen","Akershus","FRP","Fremskrittspartiet",3,3
"2023","ko","kommune","Rælingen","Akershus","INP","Industri- og Næringspartiet",1,1
"2023","ko","kommune","Rælingen","Akershus","KRISTNE","Konservativt",1,1
"2023","ko","kommune","Rælingen","Akershus","BLANKE","Blanke",0,0
"2023","ko","kommune","Rælingen","Akershus","Andre","Andre",2,2
"2023","ko","kommune","Rælingen","Akershus","Andre2","Andre2",0,0
"2023","ko","kommune","Aurskog-Høland","Akershus","A","Arbeiderpartiet",13,13
"2023","ko","kommune","Aurskog-Høland","Akershus","SV","SV - Sosialistisk Venstreparti",1,1
"2023","ko","kommune","Aurskog-Høland","Akershus","RØDT","Rødt",1,1
"2023","ko","kommune","Aurskog-Høland","Akershus","SP","Senterpartiet",7,7
"2023","ko","kommune","Aurskog-Høland","Akershus","KRF","Kristelig Folkeparti",2,2
"2023","ko","kommune","Aurskog-Høland","Akershus","MDG","Miljøpartiet De Grønne",0,0
"2023","ko","kommune","Aurskog-Høland","Akershus","V","Venstre",0,0
"2023","ko","kommune","Aurskog-Høland","Akershus","H","Høyre",4,4
"2023","ko","kommune","Aurskog-Høland","Akershus","FRP","Fremskrittspartiet",7,7
"2023","ko","kommune","Aurskog-Høland","Akershus","BLANKE","Blanke",0,0
"2023","ko","kommune","Aurskog-Høland","Akershus","Andre","Andre",0,0
"2023","ko","kommune","Aurskog-Høland","Akershus","Andre2","Andre2",0,0
"2023","ko","kommune","Nes","Akershus","A","Arbeiderpartiet",9,9
"2023","ko","kommune","Nes","Akershus","SP","Senterpartiet",4,4
"2023","ko","kommune","Nes","Akershus","KRF","Kristelig Folkeparti",1,1
"2023","ko","kommune","Nes","Akershus","MDG","Miljøpartiet De Grønne",2,2
"2023","ko","kommune","Nes","Akershus","V","Venstre",1,1
"2023","ko","kommune","Nes","Akershus","H","Høyre",7,7
"2023","ko","kommune","Nes","Akershus","FRP","Fremskrittspartiet",7,7
"2023","ko","kommune","Nes","Akershus","INP","Industri- og Næringspartiet",2,2
"2023","ko","kommune","Nes","Akershus","KRISTNE","Konservativt",0,0
"2023","ko","kommune","Nes","Akershus","LIBS","Liberalistene",0,0
"2023","ko","kommune","Nes","Akershus","BLANKE","Blanke",0,0
"2023","ko","kommune","Nes","Akershus","SVRØDT","Sosialistisk Venstreparti og Rødt",2,2
"2023","ko","kommune","Nes","Akershus","Andre","Andre",4,4
"2023","ko","kommune","Nes","Akershus","Andre2","Andre2",0,0
"2023","ko","kommune","Gjerdrum","Akershus","A","Arbeiderpartiet",6,6
"2023","ko","kommune","Gjerdrum","Akershus","SV","SV - Sosialistisk Venstreparti",1,1
"2023","ko","kommune","Gjerdrum","Akershus","SP","Senterpartiet",3,3
"2023","ko","kommune","Gjerdrum","Akershus","KRF","Kristelig Folkeparti",1,1
"2023","ko","kommune","Gjerdrum","Akershus","MDG","Miljøpartiet De Grønne",2,2
"2023","ko","kommune","Gjerdrum","Akershus","V","Venstre",1,1
"2023","ko","kommune","Gjerdrum","Akershus","H","Høyre",8,8
"2023","ko","kommune","Gjerdrum","Akershus","FRP","Fremskrittspartiet",3,3
"2023","ko","kommune","Gjerdrum","Akershus","BLANKE","Blanke",0,0
"2023","ko","kommune","Gjerdrum","Akershus","Andre","Andre",0,0
"2023","ko","kommune","Gjerdrum","Akershus","Andre2","Andre2",0,0
"2023","ko","kommune","Nittedal","Akershus","A","Arbeiderpartiet",6,6
"2023","ko","kommune","Nittedal","Akershus","SV","SV - Sosialistisk Venstreparti",2,2
"2023","ko","kommune","Nittedal","Akershus","RØDT","Rødt",1,1
"2023","ko","kommune","Nittedal","Akershus","SP","Senterpartiet",1,1
"2023","ko","kommune","Nittedal","Akershus","KRF","Kristelig Folkeparti",1,1
"2023","ko","kommune","Nittedal","Akershus","MDG","Miljøpartiet De Grønne",2,2
"2023","ko","kommune","Nittedal","Akershus","V","Venstre",2,2
"2023","ko","kommune","Nittedal","Akershus","H","Høyre",9,9
"2023","ko","kommune","Nittedal","Akershus","FRP","Fremskrittspartiet",4,4
"2023","ko","kommune","Nittedal","Akershus","DEMN","Norgesdemokratene",0,0
"2023","ko","kommune","Nittedal","Akershus","INP","Industri- og Næringspartiet",1,1
"2023","ko","kommune","Nittedal","Akershus","KRISTNE","Konservativt",0,0
"2023","ko","kommune","Nittedal","Akershus","BLANKE","Blanke",0,0
"2023","ko","kommune","Nittedal","Akershus","Andre","Andre",1,1
"2023","ko","kommune","Nittedal","Akershus","Andre2","Andre2",0,0
"2023","ko","kommune","Lunner","Akershus","A","Arbeiderpartiet",11,11
"2023","ko","kommune","Lunner","Akershus","SV","SV - Sosialistisk Venstreparti",1,1
"2023","ko","kommune","Lunner","Akershus","RØDT","Rødt",1,1
"2023","ko","kommune","Lunner","Akershus","SP","Senterpartiet",3,3
"2023","ko","kommune","Lunner","Akershus","MDG","Miljøpartiet De Grønne",1,1
"2023","ko","kommune","Lunner","Akershus","V","Venstre",1,1
"2023","ko","kommune","Lunner","Akershus","H","Høyre",5,5
"2023","ko","kommune","Lunner","Akershus","FRP","Fremskrittspartiet",2,2
"2023","ko","kommune","Lunner","Akershus","KRISTNE","Konservativt",0,0
"2023","ko","kommune","Lunner","Akershus","BLANKE","Blanke",0,0
"2023","ko","kommune","Lunner","Akershus","Andre","Andre",0,0
"2023","ko","kommune","Lunner","Akershus","Andre2","Andre2",0,0
"2023","ko","kommune","Jevnaker","Akershus","A","Arbeiderpartiet",10,10
"2023","ko","kommune","Jevnaker","Akershus","SV","SV - Sosialistisk Venstreparti",1,1
"2023","ko","kommune","Jevnaker","Akershus","RØDT","Rødt",1,1
"2023","ko","kommune","Jevnaker","Akershus","SP","Senterpartiet",1,1
"2023","ko","kommune","Jevnaker","Akershus","MDG","Miljøpartiet De Grønne",0,0
"2023","ko","kommune","Jevnaker","Akershus","H","Høyre",3,3
"2023","ko","kommune","Jevnaker","Akershus","FRP","Fremskrittspartiet",3,3
"2023","ko","kommune","Jevnaker","Akershus","BLANKE","Blanke",0,0
"2023","ko","kommune","Jevnaker","Akershus","Andre","Andre",0,0
"2023","ko","kommune","Jevnaker","Akershus","Andre2","Andre2",0,0
"2023","ko","kommune","Nannestad","Akershus","A","Arbeiderpartiet",8,8
"2023","ko","kommune","Nannestad","Akershus","SV","SV - Sosialistisk Venstreparti",1,1
"2023","ko","kommune","Nannestad","Akershus","RØDT","Rødt",0,0
"2023","ko","kommune","Nannestad","Akershus","SP","Senterpartiet",3,3
"2023","ko","kommune","Nannestad","Akershus","KRF","Kristelig Folkeparti",1,1
"2023","ko","kommune","Nannestad","Akershus","MDG","Miljøpartiet De Grønne",1,1
"2023","ko","kommune","Nannestad","Akershus","V","Venstre",1,1
"2023","ko","kommune","Nannestad","Akershus","H","Høyre",6,6
"2023","ko","kommune","Nannestad","Akershus","FRP","Fremskrittspartiet",4,4
"2023","ko","kommune","Nannestad","Akershus","DEMN","Norgesdemokratene",1,1
"2023","ko","kommune","Nannestad","Akershus","INP","Industri- og Næringspartiet",1,1
