"aar","valgtype","fylke_navn","kommune_navn","valgkrets_navn","valgkrets_nr","parti_kode","parti_navn","parti_kategori","stemmer_prosent","stemmer_antall","stemmer_fhs"
"2017","st","Østfold","Halden","Låby","0003","DEMN","Demokratene i Norge",2,0,0,0
"2017","st","Østfold","Halden","Låby","0003","HELSE","Helsepartiet",2,0.39545,8,0
"2017","st","Østfold","Halden","Låby","0003","KRISTNE","Partiet De Kristne",2,0.19773,4,0
"2017","st","Østfold","Halden","Låby","0003","KYST","Kystpartiet",2,0,0,0
"2017","st","Østfold","Halden","Låby","0003","LIBS","Liberalistene",2,0.64261,13,0
"2017","st","Østfold","Halden","Låby","0003","PP","Pensjonistpartiet",2,0.64261,13,0
"2017","st","Østfold","Halden","Låby","0003","BLANKE","Blanke",3,0.9392,19,0
"2017","st","Østfold","Halden","Låby","0003","Andre","Andre",0,1.92783,39,0
"2017","st","Østfold","Halden","Låby","0003","Andre2","Andre2",0,0,0,0
"2017","st","Østfold","Halden","Berg","0004","A","Arbeiderpartiet",1,24.52069,243,0
"2017","st","Østfold","Halden","Berg","0004","SV","Sosialistisk Venstreparti",1,4.54087,45,0
"2017","st","Østfold","Halden","Berg","0004","RØDT","Rødt",1,2.01816,20,0
"2017","st","Østfold","Halden","Berg","0004","SP","Senterpartiet",1,14.8335,147,0
"2017","st","Østfold","Halden","Berg","0004","KRF","Kristelig Folkeparti",1,2.62361,26,0
"2017","st","Østfold","Halden","Berg","0004","MDG","Miljøpartiet De Grønne",1,2.21998,22,0
"2017","st","Østfold","Halden","Berg","0004","V","Venstre",1,1.81635,18,0
"2017","st","Østfold","Halden","Berg","0004","H","Høyre",1,26.33703,261,0
"2017","st","Østfold","Halden","Berg","0004","FRP","Fremskrittspartiet",1,19.87891,197,0
"2017","st","Østfold","Halden","Berg","0004","ALLI","Alliansen",2,0,0,0
"2017","st","Østfold","Halden","Berg","0004","DEMN","Demokratene i Norge",2,0.30272,3,0
"2017","st","Østfold","Halden","Berg","0004","HELSE","Helsepartiet",2,0,0,0
"2017","st","Østfold","Halden","Berg","0004","KRISTNE","Partiet De Kristne",2,0.20182,2,0
"2017","st","Østfold","Halden","Berg","0004","KYST","Kystpartiet",2,0.10091,1,0
"2017","st","Østfold","Halden","Berg","0004","LIBS","Liberalistene",2,0.20182,2,0
"2017","st","Østfold","Halden","Berg","0004","PP","Pensjonistpartiet",2,0.40363,4,0
"2017","st","Østfold","Halden","Berg","0004","BLANKE","Blanke",3,1.51362,15,0
"2017","st","Østfold","Halden","Berg","0004","Andre","Andre",0,1.2109,12,0
"2017","st","Østfold","Halden","Berg","0004","Andre2","Andre2",0,0,0,0
"2017","st","Østfold","Halden","Tistedal","0005","A","Arbeiderpartiet",1,33.79052,542,0
"2017","st","Østfold","Halden","Tistedal","0005","SV","Sosialistisk Venstreparti",1,4.92519,79,0
"2017","st","Østfold","Halden","Tistedal","0005","RØDT","Rødt",1,1.62095,26,0
"2017","st","Østfold","Halden","Tistedal","0005","SP","Senterpartiet",1,10.16209,163,0
"2017","st","Østfold","Halden","Tistedal","0005","KRF","Kristelig Folkeparti",1,5.3616,86,0
"2017","st","Østfold","Halden","Tistedal","0005","MDG","Miljøpartiet De Grønne",1,2.05736,33,0
"2017","st","Østfold","Halden","Tistedal","0005","V","Venstre",1,1.93267,31,0
"2017","st","Østfold","Halden","Tistedal","0005","H","Høyre",1,18.0798,290,0
"2017","st","Østfold","Halden","Tistedal","0005","FRP","Fremskrittspartiet",1,19.70075,316,0
"2017","st","Østfold","Halden","Tistedal","0005","ALLI","Alliansen",2,0.06234,1,0
"2017","st","Østfold","Halden","Tistedal","0005","DEMN","Demokratene i Norge",2,0.24938,4,0
"2017","st","Østfold","Halden","Tistedal","0005","HELSE","Helsepartiet",2,0.74813,12,0
"2017","st","Østfold","Halden","Tistedal","0005","KRISTNE","Partiet De Kristne",2,0.43641,7,0
"2017","st","Østfold","Halden","Tistedal","0005","KYST","Kystpartiet",2,0.12469,2,0
"2017","st","Østfold","Halden","Tistedal","0005","LIBS","Liberalistene",2,0.31172,5,0
"2017","st","Østfold","Halden","Tistedal","0005","PP","Pensjonistpartiet",2,0.43641,7,0
"2017","st","Østfold","Halden","Tistedal","0005","BLANKE","Blanke",3,1.68329,27,0
"2017","st","Østfold","Halden","Tistedal","0005","Andre","Andre",0,2.36908,38,0
"2017","st","Østfold","Halden","Tistedal","0005","Andre2","Andre2",0,0,0,0
"2017","st","Østfold","Halden","Idd","0006","A","Arbeiderpartiet",1,34.9433,832,0
"2017","st","Østfold","Halden","Idd","0006","SV","Sosialistisk Venstreparti",1,4.74591,113,0
"2017","st","Østfold","Halden","Idd","0006","RØDT","Rødt",1,1.72197,41,0
"2017","st","Østfold","Halden","Idd","0006","SP","Senterpartiet",1,10.1638,242,0
"2017","st","Østfold","Halden","Idd","0006","KRF","Kristelig Folkeparti",1,4.03192,96,0
"2017","st","Østfold","Halden","Idd","0006","MDG","Miljøpartiet De Grønne",1,2.39395,57,0
"2017","st","Østfold","Halden","Idd","0006","V","Venstre",1,1.13398,27,0
"2017","st","Østfold","Halden","Idd","0006","H","Høyre",1,20.2016,481,0
"2017","st","Østfold","Halden","Idd","0006","FRP","Fremskrittspartiet",1,18.73163,446,0
"2017","st","Østfold","Halden","Idd","0006","ALLI","Alliansen",2,0.042,1,0
"2017","st","Østfold","Halden","Idd","0006","DEMN","Demokratene i Norge",2,0.126,3,0
"2017","st","Østfold","Halden","Idd","0006","HELSE","Helsepartiet",2,0.46199,11,0
"2017","st","Østfold","Halden","Idd","0006","KRISTNE","Partiet De Kristne",2,0.50399,12,0
"2017","st","Østfold","Halden","Idd","0006","KYST","Kystpartiet",2,0,0,0
"2017","st","Østfold","Halden","Idd","0006","LIBS","Liberalistene",2,0.168,4,0
"2017","st","Østfold","Halden","Idd","0006","PP","Pensjonistpartiet",2,0.62999,15,0
"2017","st","Østfold","Halden","Idd","0006","BLANKE","Blanke",3,1.13398,27,0
"2017","st","Østfold","Halden","Idd","0006","Andre","Andre",0,1.93196,46,0
"2017","st","Østfold","Halden","Idd","0006","Andre2","Andre2",0,0,0,0
"2017","st","Østfold","Halden","Prestebakke","0007","A","Arbeiderpartiet",1,28.16537,109,0
"2017","st","Østfold","Halden","Prestebakke","0007","SV","Sosialistisk Venstreparti",1,5.94315,23,0
"2017","st","Østfold","Halden","Prestebakke","0007","RØDT","Rødt",1,1.80879,7,0
"2017","st","Østfold","Halden","Prestebakke","0007","SP","Senterpartiet",1,26.35659,102,0
"2017","st","Østfold","Halden","Prestebakke","0007","KRF","Kristelig Folkeparti",1,3.10078,12,0
"2017","st","Østfold","Halden","Prestebakke","0007","MDG","Miljøpartiet De Grønne",1,0.5168,2,0
"2017","st","Østfold","Halden","Prestebakke","0007","V","Venstre",1,1.03359,4,0
"2017","st","Østfold","Halden","Prestebakke","0007","H","Høyre",1,13.43669,52,0
"2017","st","Østfold","Halden","Prestebakke","0007","FRP","Fremskrittspartiet",1,18.86305,73,0
"2017","st","Østfold","Halden","Prestebakke","0007","ALLI","Alliansen",2,0,0,0
"2017","st","Østfold","Halden","Prestebakke","0007","DEMN","Demokratene i Norge",2,0,0,0
"2017","st","Østfold","Halden","Prestebakke","0007","HELSE","Helsepartiet",2,0,0,0
"2017","st","Østfold","Halden","Prestebakke","0007","KRISTNE","Partiet De Kristne",2,0.5168,2,0
"2017","st","Østfold","Halden","Prestebakke","0007","KYST","Kystpartiet",2,0,0,0
"2017","st","Østfold","Halden","Prestebakke","0007","LIBS","Liberalistene",2,0.2584,1,0
"2017","st","Østfold","Halden","Prestebakke","0007","PP","Pensjonistpartiet",2,0,0,0
"2017","st","Østfold","Halden","Prestebakke","0007","BLANKE","Blanke",3,1.03359,4,0
"2017","st","Østfold","Halden","Prestebakke","0007","Andre","Andre",0,0.77519,3,0
"2017","st","Østfold","Halden","Prestebakke","0007","Andre2","Andre2",0,0,0,0
"2017","st","Østfold","Moss","Uoppgitt krets","0000","A","Arbeiderpartiet",1,32.19906,1514,1514
"2017","st","Østfold","Moss","Uoppgitt krets","0000","SV","Sosialistisk Venstreparti",1,5.50829,259,259
"2017","st","Østfold","Moss","Uoppgitt krets","0000","RØDT","Rødt",1,4.7852,225,225
"2017","st","Østfold","Moss","Uoppgitt krets","0000","SP","Senterpartiet",1,3.63675,171,171
"2017","st","Østfold","Moss","Uoppgitt krets","0000","KRF","Kristelig Folkeparti",1,2.25436,106,106
"2017","st","Østfold","Moss","Uoppgitt krets","0000","MDG","Miljøpartiet De Grønne",1,4.40238,207,207
"2017","st","Østfold","Moss","Uoppgitt krets","0000","V","Venstre",1,3.01999,142,142
"2017","st","Østfold","Moss","Uoppgitt krets","0000","H","Høyre",1,25.22331,1186,1186
"2017","st","Østfold","Moss","Uoppgitt krets","0000","FRP","Fremskrittspartiet",1,16.69502,785,785
"2017","st","Østfold","Moss","Uoppgitt krets","0000","ALLI","Alliansen",2,0.14887,7,7
"2017","st","Østfold","Moss","Uoppgitt krets","0000","DEMN","Demokratene i Norge",2,0.21268,10,10
"2017","st","Østfold","Moss","Uoppgitt krets","0000","HELSE","Helsepartiet",2,0.55296,26,26
"2017","st","Østfold","Moss","Uoppgitt krets","0000","KRISTNE","Partiet De Kristne",2,0.10634,5,5
"2017","st","Østfold","Moss","Uoppgitt krets","0000","KYST","Kystpartiet",2,0.02127,1,1
"2017","st","Østfold","Moss","Uoppgitt krets","0000","LIBS","Liberalistene",2,0.12761,6,6
"2017","st","Østfold","Moss","Uoppgitt krets","0000","PP","Pensjonistpartiet",2,1.10591,52,52
"2017","st","Østfold","Moss","Uoppgitt krets","0000","BLANKE","Blanke",3,0.76563,36,36
"2017","st","Østfold","Moss","Uoppgitt krets","0000","Andre","Andre",0,2.27563,107,107
"2017","st","Østfold","Moss","Uoppgitt krets","0000","Andre2","Andre2",0,0,0,0
"2017","st","Østfold","Moss","Sentrum","0001","A","Arbeiderpartiet",1,34.57544,566,0
"2017","st","Østfold","Moss","Sentrum","0001","SV","Sosialistisk Venstreparti",1,6.53635,107,0
"2017","st","Østfold","Moss","Sentrum","0001","RØDT","Rødt",1,8.12462,133,0
"2017","st","Østfold","Moss","Sentrum","0001","SP","Senterpartiet",1,2.26023,37,0
"2017","st","Østfold","Moss","Sentrum","0001","KRF","Kristelig Folkeparti",1,1.64936,27,0
"2017","st","Østfold","Moss","Sentrum","0001","MDG","Miljøpartiet De Grønne",1,4.52046,74,0
"2017","st","Østfold","Moss","Sentrum","0001","V","Venstre",1,3.66524,60,0
"2017","st","Østfold","Moss","Sentrum","0001","H","Høyre",1,22.66341,371,0
"2017","st","Østfold","Moss","Sentrum","0001","FRP","Fremskrittspartiet",1,13.56139,222,0
"2017","st","Østfold","Moss","Sentrum","0001","ALLI","Alliansen",2,0.06109,1,0
"2017","st","Østfold","Moss","Sentrum","0001","DEMN","Demokratene i Norge",2,0.18326,3,0
"2017","st","Østfold","Moss","Sentrum","0001","HELSE","Helsepartiet",2,0.36652,6,0
"2017","st","Østfold","Moss","Sentrum","0001","KRISTNE","Partiet De Kristne",2,0.06109,1,0
"2017","st","Østfold","Moss","Sentrum","0001","KYST","Kystpartiet",2,0.12217,2,0
"2017","st","Østfold","Moss","Sentrum","0001","LIBS","Liberalistene",2,0.42761,7,0
"2017","st","Østfold","Moss","Sentrum","0001","PP","Pensjonistpartiet",2,1.22175,20,0
"2017","st","Østfold","Moss","Sentrum","0001","BLANKE","Blanke",3,0.73305,12,0
"2017","st","Østfold","Moss","Sentrum","0001","Andre","Andre",0,2.44349,40,0
"2017","st","Østfold","Moss","Sentrum","0001","Andre2","Andre2",0,0,0,0
"2017","st","Østfold","Moss","Jeløy Nord","0002","A","Arbeiderpartiet",1,31.25926,633,0
"2017","st","Østfold","Moss","Jeløy Nord","0002","SV","Sosialistisk Venstreparti",1,6.96296,141,0
"2017","st","Østfold","Moss","Jeløy Nord","0002","RØDT","Rødt",1,4.88889,99,0
"2017","st","Østfold","Moss","Jeløy Nord","0002","SP","Senterpartiet",1,2.66667,54,0
"2017","st","Østfold","Moss","Jeløy Nord","0002","KRF","Kristelig Folkeparti",1,3.45679,70,0
"2017","st","Østfold","Moss","Jeløy Nord","0002","MDG","Miljøpartiet De Grønne",1,5.08642,103,0
"2017","st","Østfold","Moss","Jeløy Nord","0002","V","Venstre",1,5.1358,104,0
"2017","st","Østfold","Moss","Jeløy Nord","0002","H","Høyre",1,27.55556,558,0
"2017","st","Østfold","Moss","Jeløy Nord","0002","FRP","Fremskrittspartiet",1,11.40741,231,0
"2017","st","Østfold","Moss","Jeløy Nord","0002","ALLI","Alliansen",2,0.04938,1,0
"2017","st","Østfold","Moss","Jeløy Nord","0002","DEMN","Demokratene i Norge",2,0,0,0
"2017","st","Østfold","Moss","Jeløy Nord","0002","HELSE","Helsepartiet",2,0.54321,11,0
"2017","st","Østfold","Moss","Jeløy Nord","0002","KRISTNE","Partiet De Kristne",2,0.04938,1,0
"2017","st","Østfold","Moss","Jeløy Nord","0002","KYST","Kystpartiet",2,0,0,0
"2017","st","Østfold","Moss","Jeløy Nord","0002","LIBS","Liberalistene",2,0.34568,7,0
"2017","st","Østfold","Moss","Jeløy Nord","0002","PP","Pensjonistpartiet",2,0.59259,12,0
"2017","st","Østfold","Moss","Jeløy Nord","0002","BLANKE","Blanke",3,1.1358,23,0
"2017","st","Østfold","Moss","Jeløy Nord","0002","Andre","Andre",0,1.58025,32,0
"2017","st","Østfold","Moss","Jeløy Nord","0002","Andre2","Andre2",0,0,0,0
"2017","st","Østfold","Moss","Jeløy Syd","0003","A","Arbeiderpartiet",1,29.18482,469,0
"2017","st","Østfold","Moss","Jeløy Syd","0003","SV","Sosialistisk Venstreparti",1,5.41381,87,0
"2017","st","Østfold","Moss","Jeløy Syd","0003","RØDT","Rødt",1,4.60485,74,0
"2017","st","Østfold","Moss","Jeløy Syd","0003","SP","Senterpartiet",1,3.29807,53,0
"2017","st","Østfold","Moss","Jeløy Syd","0003","KRF","Kristelig Folkeparti",1,4.23149,68,0
"2017","st","Østfold","Moss","Jeløy Syd","0003","MDG","Miljøpartiet De Grønne",1,3.92035,63,0
"2017","st","Østfold","Moss","Jeløy Syd","0003","V","Venstre",1,4.10703,66,0
"2017","st","Østfold","Moss","Jeløy Syd","0003","H","Høyre",1,31.54947,507,0
"2017","st","Østfold","Moss","Jeløy Syd","0003","FRP","Fremskrittspartiet",1,12.57001,202,0
"2017","st","Østfold","Moss","Jeløy Syd","0003","ALLI","Alliansen",2,0.06223,1,0
"2017","st","Østfold","Moss","Jeløy Syd","0003","DEMN","Demokratene i Norge",2,0.18668,3,0
"2017","st","Østfold","Moss","Jeløy Syd","0003","HELSE","Helsepartiet",2,0.31114,5,0
"2017","st","Østfold","Moss","Jeløy Syd","0003","KRISTNE","Partiet De Kristne",2,0.06223,1,0
"2017","st","Østfold","Moss","Jeløy Syd","0003","KYST","Kystpartiet",2,0,0,0
"2017","st","Østfold","Moss","Jeløy Syd","0003","LIBS","Liberalistene",2,0.18668,3,0
"2017","st","Østfold","Moss","Jeløy Syd","0003","PP","Pensjonistpartiet",2,0.31114,5,0
"2017","st","Østfold","Moss","Jeløy Syd","0003","BLANKE","Blanke",3,0.31114,5,0
"2017","st","Østfold","Moss","Jeløy Syd","0003","Andre","Andre",0,1.1201,18,0
"2017","st","Østfold","Moss","Jeløy Syd","0003","Andre2","Andre2",0,0,0,0
"2017","st","Østfold","Moss","Refsnes","0004","A","Arbeiderpartiet",1,30.6213,414,0
"2017","st","Østfold","Moss","Refsnes","0004","SV","Sosialistisk Venstreparti",1,6.8787,93,0
