"aar","valgtype","fylke_navn","kommune_navn","valgkrets_navn","valgkrets_nr","parti_kode","parti_navn","parti_kategori","stemmer_prosent","stemmer_antall","stemmer_fhs"
"2019","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","DEMN","Demokratene",2,0.16916,6,0
"2019","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","FNB","Folkeaksjonen Nei til mer bompenger",2,17.93065,636,0
"2019","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","KRISTNE","Partiet De Kristne",2,0.47928,17,0
"2019","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","LIBS","Liberalistene",2,0.31012,11,0
"2019","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","PP","Pensjonistpartiet",2,1.43783,51,0
"2019","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","BLANKE","Blanke",3,1.40964,50,0
"2019","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","SOLIB","Sosialliberalt Parti",3,0.11277,4,0
"2019","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","Andre","Andre",0,20.43981,725,0
"2019","fy","Rogaland","Stavanger","Buøy/Hundvåg","0001","Andre2","Andre2",0,0,0,0
"2019","fy","Rogaland","Stavanger","Varden","0002","A","Arbeiderpartiet",1,27.21488,556,0
"2019","fy","Rogaland","Stavanger","Varden","0002","SV","SV - Sosialistisk Venstreparti",1,8.2232,168,0
"2019","fy","Rogaland","Stavanger","Varden","0002","RØDT","Rødt",1,5.38424,110,0
"2019","fy","Rogaland","Stavanger","Varden","0002","SP","Senterpartiet",1,4.60108,94,0
"2019","fy","Rogaland","Stavanger","Varden","0002","KRF","Kristelig Folkeparti",1,4.45423,91,0
"2019","fy","Rogaland","Stavanger","Varden","0002","MDG","Miljøpartiet De Grønne",1,10.71953,219,0
"2019","fy","Rogaland","Stavanger","Varden","0002","V","Venstre",1,5.82477,119,0
"2019","fy","Rogaland","Stavanger","Varden","0002","H","Høyre",1,17.13167,350,0
"2019","fy","Rogaland","Stavanger","Varden","0002","FRP","Fremskrittspartiet",1,7.09741,145,0
"2019","fy","Rogaland","Stavanger","Varden","0002","DEMN","Demokratene",2,0.0979,2,0
"2019","fy","Rogaland","Stavanger","Varden","0002","FNB","Folkeaksjonen Nei til mer bompenger",2,6.65688,136,0
"2019","fy","Rogaland","Stavanger","Varden","0002","KRISTNE","Partiet De Kristne",2,0.53842,11,0
"2019","fy","Rogaland","Stavanger","Varden","0002","LIBS","Liberalistene",2,0.24474,5,0
"2019","fy","Rogaland","Stavanger","Varden","0002","PP","Pensjonistpartiet",2,1.46843,30,0
"2019","fy","Rogaland","Stavanger","Varden","0002","BLANKE","Blanke",3,1.1258,23,0
"2019","fy","Rogaland","Stavanger","Varden","0002","SOLIB","Sosialliberalt Parti",3,0.34263,7,0
"2019","fy","Rogaland","Stavanger","Varden","0002","Andre","Andre",0,9.349,191,0
"2019","fy","Rogaland","Stavanger","Varden","0002","Andre2","Andre2",0,0,0,0
"2019","fy","Rogaland","Stavanger","Storhaug","0003","A","Arbeiderpartiet",1,26.36519,618,0
"2019","fy","Rogaland","Stavanger","Storhaug","0003","SV","SV - Sosialistisk Venstreparti",1,9.85495,231,0
"2019","fy","Rogaland","Stavanger","Storhaug","0003","RØDT","Rødt",1,7.84983,184,0
"2019","fy","Rogaland","Stavanger","Storhaug","0003","SP","Senterpartiet",1,3.28498,77,0
"2019","fy","Rogaland","Stavanger","Storhaug","0003","KRF","Kristelig Folkeparti",1,1.87713,44,0
"2019","fy","Rogaland","Stavanger","Storhaug","0003","MDG","Miljøpartiet De Grønne",1,10.9215,256,0
"2019","fy","Rogaland","Stavanger","Storhaug","0003","V","Venstre",1,8.1058,190,0
"2019","fy","Rogaland","Stavanger","Storhaug","0003","H","Høyre",1,16.93686,397,0
"2019","fy","Rogaland","Stavanger","Storhaug","0003","FRP","Fremskrittspartiet",1,7.16724,168,0
"2019","fy","Rogaland","Stavanger","Storhaug","0003","DEMN","Demokratene",2,0.12799,3,0
"2019","fy","Rogaland","Stavanger","Storhaug","0003","FNB","Folkeaksjonen Nei til mer bompenger",2,5.46075,128,0
"2019","fy","Rogaland","Stavanger","Storhaug","0003","KRISTNE","Partiet De Kristne",2,0.46928,11,0
"2019","fy","Rogaland","Stavanger","Storhaug","0003","LIBS","Liberalistene",2,0.38396,9,0
"2019","fy","Rogaland","Stavanger","Storhaug","0003","PP","Pensjonistpartiet",2,0.8959,21,0
"2019","fy","Rogaland","Stavanger","Storhaug","0003","BLANKE","Blanke",3,1.79181,42,0
"2019","fy","Rogaland","Stavanger","Storhaug","0003","SOLIB","Sosialliberalt Parti",3,0.29863,7,0
"2019","fy","Rogaland","Stavanger","Storhaug","0003","Andre","Andre",0,7.63652,179,0
"2019","fy","Rogaland","Stavanger","Storhaug","0003","Andre2","Andre2",0,0,0,0
"2019","fy","Rogaland","Stavanger","Våland","0004","A","Arbeiderpartiet",1,28.70091,475,0
"2019","fy","Rogaland","Stavanger","Våland","0004","SV","SV - Sosialistisk Venstreparti",1,9.42598,156,0
"2019","fy","Rogaland","Stavanger","Våland","0004","RØDT","Rødt",1,5.31722,88,0
"2019","fy","Rogaland","Stavanger","Våland","0004","SP","Senterpartiet",1,2.83988,47,0
"2019","fy","Rogaland","Stavanger","Våland","0004","KRF","Kristelig Folkeparti",1,2.47734,41,0
"2019","fy","Rogaland","Stavanger","Våland","0004","MDG","Miljøpartiet De Grønne",1,11.0574,183,0
"2019","fy","Rogaland","Stavanger","Våland","0004","V","Venstre",1,6.0423,100,0
"2019","fy","Rogaland","Stavanger","Våland","0004","H","Høyre",1,19.75831,327,0
"2019","fy","Rogaland","Stavanger","Våland","0004","FRP","Fremskrittspartiet",1,6.16314,102,0
"2019","fy","Rogaland","Stavanger","Våland","0004","DEMN","Demokratene",2,0.06042,1,0
"2019","fy","Rogaland","Stavanger","Våland","0004","FNB","Folkeaksjonen Nei til mer bompenger",2,7.06949,117,0
"2019","fy","Rogaland","Stavanger","Våland","0004","KRISTNE","Partiet De Kristne",2,0.12085,2,0
"2019","fy","Rogaland","Stavanger","Våland","0004","LIBS","Liberalistene",2,0.18127,3,0
"2019","fy","Rogaland","Stavanger","Våland","0004","PP","Pensjonistpartiet",2,0.72508,12,0
"2019","fy","Rogaland","Stavanger","Våland","0004","BLANKE","Blanke",3,1.87311,31,0
"2019","fy","Rogaland","Stavanger","Våland","0004","SOLIB","Sosialliberalt Parti",3,0.06042,1,0
"2019","fy","Rogaland","Stavanger","Våland","0004","Andre","Andre",0,8.21752,136,0
"2019","fy","Rogaland","Stavanger","Våland","0004","Andre2","Andre2",0,0,0,0
"2019","fy","Rogaland","Stavanger","Ullandhaug","0005","A","Arbeiderpartiet",1,29.53995,610,0
"2019","fy","Rogaland","Stavanger","Ullandhaug","0005","SV","SV - Sosialistisk Venstreparti",1,6.15012,127,0
"2019","fy","Rogaland","Stavanger","Ullandhaug","0005","RØDT","Rødt",1,5.23002,108,0
"2019","fy","Rogaland","Stavanger","Ullandhaug","0005","SP","Senterpartiet",1,4.84262,100,0
"2019","fy","Rogaland","Stavanger","Ullandhaug","0005","KRF","Kristelig Folkeparti",1,6.05327,125,0
"2019","fy","Rogaland","Stavanger","Ullandhaug","0005","MDG","Miljøpartiet De Grønne",1,6.82809,141,0
"2019","fy","Rogaland","Stavanger","Ullandhaug","0005","V","Venstre",1,4.50363,93,0
"2019","fy","Rogaland","Stavanger","Ullandhaug","0005","H","Høyre",1,15.78692,326,0
"2019","fy","Rogaland","Stavanger","Ullandhaug","0005","FRP","Fremskrittspartiet",1,8.76513,181,0
"2019","fy","Rogaland","Stavanger","Ullandhaug","0005","DEMN","Demokratene",2,0.14528,3,0
"2019","fy","Rogaland","Stavanger","Ullandhaug","0005","FNB","Folkeaksjonen Nei til mer bompenger",2,8.71671,180,0
"2019","fy","Rogaland","Stavanger","Ullandhaug","0005","KRISTNE","Partiet De Kristne",2,0.87167,18,0
"2019","fy","Rogaland","Stavanger","Ullandhaug","0005","LIBS","Liberalistene",2,0.58111,12,0
"2019","fy","Rogaland","Stavanger","Ullandhaug","0005","PP","Pensjonistpartiet",2,1.64649,34,0
"2019","fy","Rogaland","Stavanger","Ullandhaug","0005","BLANKE","Blanke",3,1.98547,41,0
"2019","fy","Rogaland","Stavanger","Ullandhaug","0005","SOLIB","Sosialliberalt Parti",3,0.33898,7,0
"2019","fy","Rogaland","Stavanger","Ullandhaug","0005","Andre","Andre",0,12.30024,254,0
"2019","fy","Rogaland","Stavanger","Ullandhaug","0005","Andre2","Andre2",0,0,0,0
"2019","fy","Rogaland","Stavanger","Eiganes","0006","A","Arbeiderpartiet",1,23.21356,575,0
"2019","fy","Rogaland","Stavanger","Eiganes","0006","SV","SV - Sosialistisk Venstreparti",1,5.97497,148,0
"2019","fy","Rogaland","Stavanger","Eiganes","0006","RØDT","Rødt",1,4.19863,104,0
"2019","fy","Rogaland","Stavanger","Eiganes","0006","SP","Senterpartiet",1,3.1086,77,0
"2019","fy","Rogaland","Stavanger","Eiganes","0006","KRF","Kristelig Folkeparti",1,1.89746,47,0
"2019","fy","Rogaland","Stavanger","Eiganes","0006","MDG","Miljøpartiet De Grønne",1,8.03391,199,0
"2019","fy","Rogaland","Stavanger","Eiganes","0006","V","Venstre",1,6.86314,170,0
"2019","fy","Rogaland","Stavanger","Eiganes","0006","H","Høyre",1,32.05491,794,0
"2019","fy","Rogaland","Stavanger","Eiganes","0006","FRP","Fremskrittspartiet",1,6.86314,170,0
"2019","fy","Rogaland","Stavanger","Eiganes","0006","DEMN","Demokratene",2,0.12111,3,0
"2019","fy","Rogaland","Stavanger","Eiganes","0006","FNB","Folkeaksjonen Nei til mer bompenger",2,5.16754,128,0
"2019","fy","Rogaland","Stavanger","Eiganes","0006","KRISTNE","Partiet De Kristne",2,0.5652,14,0
"2019","fy","Rogaland","Stavanger","Eiganes","0006","LIBS","Liberalistene",2,0.36334,9,0
"2019","fy","Rogaland","Stavanger","Eiganes","0006","PP","Pensjonistpartiet",2,1.45337,36,0
"2019","fy","Rogaland","Stavanger","Eiganes","0006","BLANKE","Blanke",3,1.89746,47,0
"2019","fy","Rogaland","Stavanger","Eiganes","0006","SOLIB","Sosialliberalt Parti",3,0.12111,3,0
"2019","fy","Rogaland","Stavanger","Eiganes","0006","Andre","Andre",0,7.79168,193,0
"2019","fy","Rogaland","Stavanger","Eiganes","0006","Andre2","Andre2",0,0,0,0
"2019","fy","Rogaland","Stavanger","Kampen","0007","A","Arbeiderpartiet",1,27.49582,493,0
"2019","fy","Rogaland","Stavanger","Kampen","0007","SV","SV - Sosialistisk Venstreparti",1,6.74847,121,0
"2019","fy","Rogaland","Stavanger","Kampen","0007","RØDT","Rødt",1,4.62911,83,0
"2019","fy","Rogaland","Stavanger","Kampen","0007","SP","Senterpartiet",1,4.23871,76,0
"2019","fy","Rogaland","Stavanger","Kampen","0007","KRF","Kristelig Folkeparti",1,2.50976,45,0
"2019","fy","Rogaland","Stavanger","Kampen","0007","MDG","Miljøpartiet De Grønne",1,8.58896,154,0
"2019","fy","Rogaland","Stavanger","Kampen","0007","V","Venstre",1,5.01952,90,0
