"aar","valgtype","sted_type","sted_navn","overordnet_navn","parti_kode","parti_navn","mandater_antall","mandater_endring"
"2021","st","fylke","Hedmark","","KRISTNE","Partiet De Kristne",0,0
"2021","st","fylke","Hedmark","","LIBS","Liberalistene",0,0
"2021","st","fylke","Hedmark","","PP","Pensjonistpartiet",0,0
"2021","st","fylke","Hedmark","","PS","Partiet Sentrum",0,0
"2021","st","fylke","Hedmark","","BLANKE","Blanke",0,0
"2021","st","fylke","Hedmark","","RN","Redd Naturen",0,0
"2021","st","fylke","Hedmark","","Andre","Andre",0,0
"2021","st","fylke","Hedmark","","Andre2","Andre2",0,0
"2021","st","fylke","Oppland","","A","Arbeiderpartiet",2,0
"2021","st","fylke","Oppland","","SV","SV - Sosialistisk Venstreparti",0,0
"2021","st","fylke","Oppland","","RØDT","Rødt",0,0
"2021","st","fylke","Oppland","","SP","Senterpartiet",2,0
"2021","st","fylke","Oppland","","KRF","Kristelig Folkeparti",0,0
"2021","st","fylke","Oppland","","MDG","Miljøpartiet De Grønne",0,0
"2021","st","fylke","Oppland","","V","Venstre",0,-1
"2021","st","fylke","Oppland","","H","Høyre",1,0
"2021","st","fylke","Oppland","","FRP","Fremskrittspartiet",1,0
"2021","st","fylke","Oppland","","AAN","Alliansen - Alternativ for Norge",0,0
"2021","st","fylke","Oppland","","DEMN","Demokratene",0,0
"2021","st","fylke","Oppland","","FNB","Folkeaksjonen Nei til mer bompenger",0,0
"2021","st","fylke","Oppland","","HELSE","Helsepartiet",0,0
"2021","st","fylke","Oppland","","INP","Industri- og Næringspartiet",0,0
"2021","st","fylke","Oppland","","KRISTNE","Partiet De Kristne",0,0
"2021","st","fylke","Oppland","","LIBS","Liberalistene",0,0
"2021","st","fylke","Oppland","","PIR","Piratpartiet",0,0
"2021","st","fylke","Oppland","","PP","Pensjonistpartiet",0,0
"2021","st","fylke","Oppland","","PS","Partiet Sentrum",0,0
"2021","st","fylke","Oppland","","BLANKE","Blanke",0,0
"2021","st","fylke","Oppland","","Andre","Andre",0,0
"2021","st","fylke","Oppland","","Andre2","Andre2",0,0
"2021","st","fylke","Buskerud","","A","Arbeiderpartiet",3,0
"2021","st","fylke","Buskerud","","SV","SV - Sosialistisk Venstreparti",1,0
"2021","st","fylke","Buskerud","","RØDT","Rødt",0,0
"2021","st","fylke","Buskerud","","SP","Senterpartiet",1,0
"2021","st","fylke","Buskerud","","KRF","Kristelig Folkeparti",0,0
"2021","st","fylke","Buskerud","","MDG","Miljøpartiet De Grønne",0,0
"2021","st","fylke","Buskerud","","V","Venstre",0,0
"2021","st","fylke","Buskerud","","H","Høyre",2,0
"2021","st","fylke","Buskerud","","FRP","Fremskrittspartiet",1,-1
"2021","st","fylke","Buskerud","","AAN","Alliansen - Alternativ for Norge",0,0
"2021","st","fylke","Buskerud","","DEMN","Demokratene",0,0
"2021","st","fylke","Buskerud","","FNB","Folkeaksjonen Nei til mer bompenger",0,0
"2021","st","fylke","Buskerud","","HELSE","Helsepartiet",0,0
"2021","st","fylke","Buskerud","","INP","Industri- og Næringspartiet",0,0
"2021","st","fylke","Buskerud","","KRISTNE","Partiet De Kristne",0,0
"2021","st","fylke","Buskerud","","LIBS","Liberalistene",0,0
"2021","st","fylke","Buskerud","","PIR","Piratpartiet",0,0
"2021","st","fylke","Buskerud","","PP","Pensjonistpartiet",0,0
"2021","st","fylke","Buskerud","","PS","Partiet Sentrum",0,0
"2021","st","fylke","Buskerud","","BLANKE","Blanke",0,0
"2021","st","fylke","Buskerud","","Andre","Andre",0,0
"2021","st","fylke","Buskerud","","Andre2","Andre2",0,0
"2021","st","fylke","Vestfold","","A","Arbeiderpartiet",2,0
"2021","st","fylke","Vestfold","","SV","SV - Sosialistisk Venstreparti",1,1
"2021","st","fylke","Vestfold","","RØDT","Rødt",0,0
"2021","st","fylke","Vestfold","","SP","Senterpartiet",1,1
"2021","st","fylke","Vestfold","","KRF","Kristelig Folkeparti",0,0
"2021","st","fylke","Vestfold","","MDG","Miljøpartiet De Grønne",0,0
"2021","st","fylke","Vestfold","","V","Venstre",0,-1
"2021","st","fylke","Vestfold","","H","Høyre",2,-1
"2021","st","fylke","Vestfold","","FRP","Fremskrittspartiet",1,0
"2021","st","fylke","Vestfold","","AAN","Alliansen - Alternativ for Norge",0,0
"2021","st","fylke","Vestfold","","DEMN","Demokratene",0,0
"2021","st","fylke","Vestfold","","FNB","Folkeaksjonen Nei til mer bompenger",0,0
"2021","st","fylke","Vestfold","","HELSE","Helsepartiet",0,0
"2021","st","fylke","Vestfold","","INP","Industri- og Næringspartiet",0,0
"2021","st","fylke","Vestfold","","KRISTNE","Partiet De Kristne",0,0
"2021","st","fylke","Vestfold","","LIBS","Liberalistene",0,0
"2021","st","fylke","Vestfold","","PIR","Piratpartiet",0,0
"2021","st","fylke","Vestfold","","PP","Pensjonistpartiet",0,0
"2021","st","fylke","Vestfold","","PS","Partiet Sentrum",0,0
"2021","st","fylke","Vestfold","","BLANKE","Blanke",0,0
"2021","st","fylke","Vestfold","","Andre","Andre",0,0
"2021","st","fylke","Vestfold","","Andre2","Andre2",0,0
"2021","st","fylke","Telemark","","A","Arbeiderpartiet",2,0
"2021","st","fylke","Telemark","","SV","SV - Sosialistisk Venstreparti",0,0
"2021","st","fylke","Telemark","","RØDT","Rødt",1,1
"2021","st","fylke","Telemark","","SP","Senterpartiet",1,0
"2021","st","fylke","Telemark","","KRF","Kristelig Folkeparti",0,-1
"2021","st","fylke","Telemark","","MDG","Miljøpartiet De Grønne",0,0
"2021","st","fylke","Telemark","","V","Venstre",0,0
"2021","st","fylke","Telemark","","H","Høyre",1,0
"2021","st","fylke","Telemark","","FRP","Fremskrittspartiet",1,0
"2021","st","fylke","Telemark","","AAN","Alliansen - Alternativ for Norge",0,0
"2021","st","fylke","Telemark","","DEMN","Demokratene",0,0
"2021","st","fylke","Telemark","","FNB","Folkeaksjonen Nei til mer bompenger",0,0
"2021","st","fylke","Telemark","","HELSE","Helsepartiet",0,0
"2021","st","fylke","Telemark","","INP","Industri- og Næringspartiet",0,0
"2021","st","fylke","Telemark","","KRISTNE","Partiet De Kristne",0,0
"2021","st","fylke","Telemark","","LIBS","Liberalistene",0,0
"2021","st","fylke","Telemark","","PIR","Piratpartiet",0,0
"2021","st","fylke","Telemark","","PP","Pensjonistpartiet",0,0
"2021","st","fylke","Telemark","","PS","Partiet Sentrum",0,0
"2021","st","fylke","Telemark","","BLANKE","Blanke",0,0
"2021","st","fylke","Telemark","","Andre","Andre",0,0
"2021","st","fylke","Telemark","","Andre2","Andre2",0,0
"2021","st","fylke","Aust-Agder","","A","Arbeiderpartiet",1,0
"2021","st","fylke","Aust-Agder","","SV","SV - Sosialistisk Venstreparti",0,0
"2021","st","fylke","Aust-Agder","","RØDT","Rødt",0,0
"2021","st","fylke","Aust-Agder","","SP","Senterpartiet",1,1
"2021","st","fylke","Aust-Agder","","KRF","Kristelig Folkeparti",0,-1
"2021","st","fylke","Aust-Agder","","MDG","Miljøpartiet De Grønne",0,0
"2021","st","fylke","Aust-Agder","","V","Venstre",0,0
"2021","st","fylke","Aust-Agder","","H","Høyre",1,0
"2021","st","fylke","Aust-Agder","","FRP","Fremskrittspartiet",1,0
"2021","st","fylke","Aust-Agder","","AAN","Alliansen - Alternativ for Norge",0,0
"2021","st","fylke","Aust-Agder","","DEMN","Demokratene",0,0
"2021","st","fylke","Aust-Agder","","HELSE","Helsepartiet",0,0
"2021","st","fylke","Aust-Agder","","INP","Industri- og Næringspartiet",0,0
"2021","st","fylke","Aust-Agder","","KRISTNE","Partiet De Kristne",0,0
"2021","st","fylke","Aust-Agder","","LIBS","Liberalistene",0,0
"2021","st","fylke","Aust-Agder","","PIR","Piratpartiet",0,0
"2021","st","fylke","Aust-Agder","","PP","Pensjonistpartiet",0,0
"2021","st","fylke","Aust-Agder","","PS","Partiet Sentrum",0,0
"2021","st","fylke","Aust-Agder","","BLANKE","Blanke",0,0
"2021","st","fylke","Aust-Agder","","Andre","Andre",0,0
"2021","st","fylke","Aust-Agder","","Andre2","Andre2",0,0
"2021","st","fylke","Vest-Agder","","A","Arbeiderpartiet",1,0
"2021","st","fylke","Vest-Agder","","SV","SV - Sosialistisk Venstreparti",0,0
"2021","st","fylke","Vest-Agder","","RØDT","Rødt",0,0
"2021","st","fylke","Vest-Agder","","SP","Senterpartiet",1,1
"2021","st","fylke","Vest-Agder","","KRF","Kristelig Folkeparti",1,-1
"2021","st","fylke","Vest-Agder","","MDG","Miljøpartiet De Grønne",0,0
"2021","st","fylke","Vest-Agder","","V","Venstre",1,1
"2021","st","fylke","Vest-Agder","","H","Høyre",1,-1
"2021","st","fylke","Vest-Agder","","FRP","Fremskrittspartiet",1,0
"2021","st","fylke","Vest-Agder","","AAN","Alliansen - Alternativ for Norge",0,0
"2021","st","fylke","Vest-Agder","","DEMN","Demokratene",0,0
"2021","st","fylke","Vest-Agder","","FNB","Folkeaksjonen Nei til mer bompenger",0,0
"2021","st","fylke","Vest-Agder","","HELSE","Helsepartiet",0,0
"2021","st","fylke","Vest-Agder","","INP","Industri- og Næringspartiet",0,0
"2021","st","fylke","Vest-Agder","","KRISTNE","Partiet De Kristne",0,0
"2021","st","fylke","Vest-Agder","","LIBS","Liberalistene",0,0
"2021","st","fylke","Vest-Agder","","PIR","Piratpartiet",0,0
"2021","st","fylke","Vest-Agder","","PP","Pensjonistpartiet",0,0
"2021","st","fylke","Vest-Agder","","PS","Partiet Sentrum",0,0
"2021","st","fylke","Vest-Agder","","BLANKE","Blanke",0,0
"2021","st","fylke","Vest-Agder","","Andre","Andre",0,0
"2021","st","fylke","Vest-Agder","","Andre2","Andre2",0,0
"2021","st","fylke","Rogaland","","A","Arbeiderpartiet",3,-1
"2021","st","fylke","Rogaland","","SV","SV - Sosialistisk Venstreparti",1,0
"2021","st","fylke","Rogaland","","RØDT","Rødt",1,1
"2021","st","fylke","Rogaland","","SP","Senterpartiet",2,1
"2021","st","fylke","Rogaland","","KRF","Kristelig Folkeparti",1,0
"2021","st","fylke","Rogaland","","MDG","Miljøpartiet De Grønne",0,0
"2021","st","fylke","Rogaland","","V","Venstre",0,0
"2021","st","fylke","Rogaland","","H","Høyre",4,0
"2021","st","fylke","Rogaland","","FRP","Fremskrittspartiet",2,-1
"2021","st","fylke","Rogaland","","AAN","Alliansen - Alternativ for Norge",0,0
"2021","st","fylke","Rogaland","","DEMN","Demokratene",0,0
"2021","st","fylke","Rogaland","","FNB","Folkeaksjonen Nei til mer bompenger",0,0
"2021","st","fylke","Rogaland","","HELSE","Helsepartiet",0,0
"2021","st","fylke","Rogaland","","INP","Industri- og Næringspartiet",0,0
"2021","st","fylke","Rogaland","","KRISTNE","Partiet De Kristne",0,0
"2021","st","fylke","Rogaland","","LIBS","Liberalistene",0,0
"2021","st","fylke","Rogaland","","PIR","Piratpartiet",0,0
"2021","st","fylke","Rogaland","","PP","Pensjonistpartiet",0,0
"2021","st","fylke","Rogaland","","PS","Partiet Sentrum",0,0
"2021","st","fylke","Rogaland","","BLANKE","Blanke",0,0
"2021","st","fylke","Rogaland","","Andre","Andre",0,0
"2021","st","fylke","Rogaland","","Andre2","Andre2",0,0
"2021","st","fylke","Hordaland","","A","Arbeiderpartiet",4,0
"2021","st","fylke","Hordaland","","SV","SV - Sosialistisk Venstreparti",1,0
"2021","st","fylke","Hordaland","","RØDT","Rødt",1,1
"2021","st","fylke","Hordaland","","SP","Senterpartiet",2,0
"2021","st","fylke","Hordaland","","KRF","Kristelig Folkeparti",1,0
"2021","st","fylke","Hordaland","","MDG","Miljøpartiet De Grønne",0,0
"2021","st","fylke","Hordaland","","V","Venstre",1,0
"2021","st","fylke","Hordaland","","H","Høyre",4,-1
"2021","st","fylke","Hordaland","","FRP","Fremskrittspartiet",2,0
"2021","st","fylke","Hordaland","","AAN","Alliansen - Alternativ for Norge",0,0
"2021","st","fylke","Hordaland","","DEMN","Demokratene",0,0
"2021","st","fylke","Hordaland","","FNB","Folkeaksjonen Nei til mer bompenger",0,0
"2021","st","fylke","Hordaland","","HELSE","Helsepartiet",0,0
"2021","st","fylke","Hordaland","","INP","Industri- og Næringspartiet",0,0
"2021","st","fylke","Hordaland","","KRISTNE","Partiet De Kristne",0,0
"2021","st","fylke","Hordaland","","KYST","Kystpartiet",0,0
"2021","st","fylke","Hordaland","","LIBS","Liberalistene",0,0
"2021","st","fylke","Hordaland","","NKP","Norges Kommunistiske Parti",0,0
"2021","st","fylke","Hordaland","","PIR","Piratpartiet",0,0
"2021","st","fylke","Hordaland","","PP","Pensjonistpartiet",0,0
"2021","st","fylke","Hordaland","","PS","Partiet Sentrum",0,0
"2021","st","fylke","Hordaland","","BLANKE","Blanke",0,0
"2021","st","fylke","Hordaland","","GT","Generasjonspartiet",0,0
"2021","st","fylke","Hordaland","","Andre","Andre",0,0
"2021","st","fylke","Hordaland","","Andre2","Andre2",0,0
"2021","st","fylke","Sogn og Fjordane","","A","Arbeiderpartiet",1,0
"2021","st","fylke","Sogn og Fjordane","","SV","SV - Sosialistisk Venstreparti",0,0
"2021","st","fylke","Sogn og Fjordane","","RØDT","Rødt",0,0
"2021","st","fylke","Sogn og Fjordane","","SP","Senterpartiet",1,0
"2021","st","fylke","Sogn og Fjordane","","KRF","Kristelig Folkeparti",0,-1
"2021","st","fylke","Sogn og Fjordane","","MDG","Miljøpartiet De Grønne",0,0
"2021","st","fylke","Sogn og Fjordane","","V","Venstre",1,1
"2021","st","fylke","Sogn og Fjordane","","H","Høyre",1,0
"2021","st","fylke","Sogn og Fjordane","","FRP","Fremskrittspartiet",0,0
"2021","st","fylke","Sogn og Fjordane","","AAN","Alliansen - Alternativ for Norge",0,0
"2021","st","fylke","Sogn og Fjordane","","DEMN","Demokratene",0,0
"2021","st","fylke","Sogn og Fjordane","","HELSE","Helsepartiet",0,0
"2021","st","fylke","Sogn og Fjordane","","INP","Industri- og Næringspartiet",0,0
"2021","st","fylke","Sogn og Fjordane","","KRISTNE","Partiet De Kristne",0,0
"2021","st","fylke","Sogn og Fjordane","","LIBS","Liberalistene",0,0
"2021","st","fylke","Sogn og Fjordane","","PP","Pensjonistpartiet",0,0
"2021","st","fylke","Sogn og Fjordane","","PS","Partiet Sentrum",0,0
"2021","st","fylke","Sogn og Fjordane","","BLANKE","Blanke",0,0
"2021","st","fylke","Sogn og Fjordane","","Andre","Andre",0,0
"2021","st","fylke","Sogn og Fjordane","","Andre2","Andre2",0,0
"2021","st","fylke","Møre og Romsdal","","A","Arbeiderpartiet",2,0
"2021","st","fylke","Møre og Romsdal","","SV","SV - Sosialistisk Venstreparti",1,1
"2021","st","fylke","Møre og Romsdal","","RØDT","Rødt",0,0
"2021","st","fylke","Møre og Romsdal","","SP","Senterpartiet",2,1
"2021","st","fylke","Møre og Romsdal","","KRF","Kristelig Folkeparti",0,-1
"2021","st","fylke","Møre og Romsdal","","MDG","Miljøpartiet De Grønne",0,0
"2021","st","fylke","Møre og Romsdal","","V","Venstre",0,0
"2021","st","fylke","Møre og Romsdal","","H","Høyre",1,-2
"2021","st","fylke","Møre og Romsdal","","FRP","Fremskrittspartiet",2,0
"2021","st","fylke","Møre og Romsdal","","AAN","Alliansen - Alternativ for Norge",0,0
"2021","st","fylke","Møre og Romsdal","","DEMN","Demokratene",0,0
"2021","st","fylke","Møre og Romsdal","","FNB","Folkeaksjonen Nei til mer bompenger",0,0
"2021","st","fylke","Møre og Romsdal","","HELSE","Helsepartiet",0,0
"2021","st","fylke","Møre og Romsdal","","INP","Industri- og Næringspartiet",0,0
"2021","st","fylke","Møre og Romsdal","","KRISTNE","Partiet De Kristne",0,0
"2021","st","fylke","Møre og Romsdal","","LIBS","Liberalistene",0,0
"2021","st","fylke","Møre og Romsdal","","PP","Pensjonistpartiet",0,0
"2021","st","fylke","Møre og Romsdal","","PS","Partiet Sentrum",0,0
"2021","st","fylke","Møre og Romsdal","","BLANKE","Blanke",0,0
"2021","st","fylke","Møre og Romsdal","","Andre","Andre",0,0
"2021","st","fylke","Møre og Romsdal","","Andre2","Andre2",0,0
"2021","st","fylke","Sør-Trøndelag","","A","Arbeiderpartiet",3,-1
"2021","st","fylke","Sør-Trøndelag","","SV","SV - Sosialistisk Venstreparti",1,0
"2021","st","fylke","Sør-Trøndelag","","RØDT","Rødt",1,1
"2021","st","fylke","Sør-Trøndelag","","SP","Senterpartiet",2,1
"2021","st","fylke","Sør-Trøndelag","","KRF","Kristelig Folkeparti",0,0
"2021","st","fylke","Sør-Trøndelag","","MDG","Miljøpartiet De Grønne",0,0
"2021","st","fylke","Sør-Trøndelag","","V","Venstre",0,-1
"2021","st","fylke","Sør-Trøndelag","","H","Høyre",2,0
"2021","st","fylke","Sør-Trøndelag","","FRP","Fremskrittspartiet",1,0
"2021","st","fylke","Sør-Trøndelag","","AAN","Alliansen - Alternativ for Norge",0,0
"2021","st","fylke","Sør-Trøndelag","","DEMN","Demokratene",0,0
"2021","st","fylke","Sør-Trøndelag","","HELSE","Helsepartiet",0,0
"2021","st","fylke","Sør-Trøndelag","","INP","Industri- og Næringspartiet",0,0
"2021","st","fylke","Sør-Trøndelag","","KRISTNE","Partiet De Kristne",0,0
"2021","st","fylke","Sør-Trøndelag","","LIBS","Liberalistene",0,0
"2021","st","fylke","Sør-Trøndelag","","NKP","Norges Kommunistiske Parti",0,0
"2021","st","fylke","Sør-Trøndelag","","PIR","Piratpartiet",0,0
"2021","st","fylke","Sør-Trøndelag","","PP","Pensjonistpartiet",0,0
"2021","st","fylke","Sør-Trøndelag","","PS","Partiet Sentrum",0,0
"2021","st","fylke","Sør-Trøndelag","","BLANKE","Blanke",0,0
"2021","st","fylke","Sør-Trøndelag","","Andre","Andre",0,0
"2021","st","fylke","Sør-Trøndelag","","Andre2","Andre2",0,0
"2021","st","fylke","Nord-Trøndelag","","A","Arbeiderpartiet",2,0
"2021","st","fylke","Nord-Trøndelag","","SV","SV - Sosialistisk Venstreparti",0,0
"2021","st","fylke","Nord-Trøndelag","","RØDT","Rødt",0,0
"2021","st","fylke","Nord-Trøndelag","","SP","Senterpartiet",2,1
"2021","st","fylke","Nord-Trøndelag","","KRF","Kristelig Folkeparti",0,0
"2021","st","fylke","Nord-Trøndelag","","MDG","Miljøpartiet De Grønne",0,0
"2021","st","fylke","Nord-Trøndelag","","V","Venstre",1,0
"2021","st","fylke","Nord-Trøndelag","","H","Høyre",0,-1
"2021","st","fylke","Nord-Trøndelag","","FRP","Fremskrittspartiet",0,0
"2021","st","fylke","Nord-Trøndelag","","AAN","Alliansen - Alternativ for Norge",0,0
"2021","st","fylke","Nord-Trøndelag","","DEMN","Demokratene",0,0
"2021","st","fylke","Nord-Trøndelag","","FNB","Folkeaksjonen Nei til mer bompenger",0,0
"2021","st","fylke","Nord-Trøndelag","","HELSE","Helsepartiet",0,0
"2021","st","fylke","Nord-Trøndelag","","INP","Industri- og Næringspartiet",0,0
"2021","st","fylke","Nord-Trøndelag","","KRISTNE","Partiet De Kristne",0,0
"2021","st","fylke","Nord-Trøndelag","","LIBS","Liberalistene",0,0
"2021","st","fylke","Nord-Trøndelag","","PIR","Piratpartiet",0,0
"2021","st","fylke","Nord-Trøndelag","","PP","Pensjonistpartiet",0,0
"2021","st","fylke","Nord-Trøndelag","","PS","Partiet Sentrum",0,0
"2021","st","fylke","Nord-Trøndelag","","BLANKE","Blanke",0,0
"2021","st","fylke","Nord-Trøndelag","","Andre","Andre",0,0
"2021","st","fylke","Nord-Trøndelag","","Andre2","Andre2",0,0
"2021","st","fylke","Nordland","","A","Arbeiderpartiet",3,1
"2021","st","fylke","Nordland","","SV","SV - Sosialistisk Venstreparti",1,0
"2021","st","fylke","Nordland","","RØDT","Rødt",1,1
"2021","st","fylke","Nordland","","SP","Senterpartiet",2,0
"2021","st","fylke","Nordland","","KRF","Kristelig Folkeparti",0,0
"2021","st","fylke","Nordland","","MDG","Miljøpartiet De Grønne",0,0
"2021","st","fylke","Nordland","","V","Venstre",0,0
"2021","st","fylke","Nordland","","H","Høyre",1,-1
"2021","st","fylke","Nordland","","FRP","Fremskrittspartiet",1,-1
"2021","st","fylke","Nordland","","AAN","Alliansen - Alternativ for Norge",0,0
"2021","st","fylke","Nordland","","DEMN","Demokratene",0,0
"2021","st","fylke","Nordland","","HELSE","Helsepartiet",0,0
"2021","st","fylke","Nordland","","INP","Industri- og Næringspartiet",0,0
"2021","st","fylke","Nordland","","KRISTNE","Partiet De Kristne",0,0
"2021","st","fylke","Nordland","","LIBS","Liberalistene",0,0
"2021","st","fylke","Nordland","","NKP","Norges Kommunistiske Parti",0,0
"2021","st","fylke","Nordland","","PIR","Piratpartiet",0,0
"2021","st","fylke","Nordland","","PP","Pensjonistpartiet",0,0
"2021","st","fylke","Nordland","","PS","Partiet Sentrum",0,0
"2021","st","fylke","Nordland","","BLANKE","Blanke",0,0
"2021","st","fylke","Nordland","","Andre","Andre",0,0
"2021","st","fylke","Nordland","","Andre2","Andre2",0,0
"2021","st","fylke","Troms Romsa","","A","Arbeiderpartiet",2,0
"2021","st","fylke","Troms Romsa","","SV","SV - Sosialistisk Venstreparti",1,0
"2021","st","fylke","Troms Romsa","","RØDT","Rødt",0,0
"2021","st","fylke","Troms Romsa","","SP","Senterpartiet",1,0
"2021","st","fylke","Troms Romsa","","KRF","Kristelig Folkeparti",0,0
"2021","st","fylke","Troms Romsa","","MDG","Miljøpartiet De Grønne",0,0
"2021","st","fylke","Troms Romsa","","V","Venstre",0,0
"2021","st","fylke","Troms Romsa","","H","Høyre",1,0
"2021","st","fylke","Troms Romsa","","FRP","Fremskrittspartiet",1,0
"2021","st","fylke","Troms Romsa","","AAN","Alliansen - Alternativ for Norge",0,0
"2021","st","fylke","Troms Romsa","","DEMN","Demokratene",0,0
"2021","st","fylke","Troms Romsa","","FNB","Folkeaksjonen Nei til mer bompenger",0,0
"2021","st","fylke","Troms Romsa","","HELSE","Helsepartiet",0,0
